INCHIKEY,pH_aq,IE,IE_hat_fp,class_fp
QMGVPVSNSZLJIA-UHFFFAOYSA-N,7.0,3.633477022,3.7135013928997083,train
MRQIXHXHHPWVIL-UHFFFAOYSA-N,2.6999999999999997,3.35516172825,4.394164639540685,test
MRQIXHXHHPWVIL-UHFFFAOYSA-N,7.0,2.781222515,3.7271481988437456,test
MRQIXHXHHPWVIL-UHFFFAOYSA-N,5.0,3.3897359765000004,3.9631736530300623,test
MRQIXHXHHPWVIL-UHFFFAOYSA-N,8.0,3.6506707332499997,4.235993368682118,test
MRQIXHXHHPWVIL-UHFFFAOYSA-N,10.0,2.9452244395,4.221859657758598,test
MRQIXHXHHPWVIL-UHFFFAOYSA-N,2.0,3.4597367915,3.9517229760046653,test
JBTHDAVBDKKSRW-UHFFFAOYSA-N,2.7,4.97,4.8983147590606535,train
FHNINJWBTRXEBC-UHFFFAOYSA-N,2.7,3.66,4.7318937600043585,test
RCTGMCJBQGBLKT-UHFFFAOYSA-N,2.7,3.135,4.816459498144528,test
ZZORFUFYDOWNEF-UHFFFAOYSA-N,2.7,2.660283835,2.69720962698714,test
FDDDEECHVMSUSB-UHFFFAOYSA-N,2.7,2.5599999999999996,2.2404786494504934,train
WBWWGRHZICKQGZ-HZAMXZRMSA-N,2.7,0.6819675715,1.531387761249064,test
DSJNGTLVGKSQLH-UHFFFAOYSA-N,2.7,5.27,5.368609185990584,train
QYPNKSZPJQQLRK-UHFFFAOYSA-N,2.7,2.4449507455,2.507109801258764,train
QYPNKSZPJQQLRK-UHFFFAOYSA-N,7.0,2.77506792,2.7587792356303034,train
KKEYFWRCBNTPAC-UHFFFAOYSA-N,2.7,1.94,1.4015245515448238,train
KKEYFWRCBNTPAC-UHFFFAOYSA-N,10.7,1.88,1.4600225481911397,train
KKEYFWRCBNTPAC-UHFFFAOYSA-N,1.9,1.66,1.5662898327441952,train
KKEYFWRCBNTPAC-UHFFFAOYSA-N,7.0,0.55,1.0513789021793556,train
GUGOEEXESWIERI-UHFFFAOYSA-N,2.9106666666666663,4.868030882466667,4.786819932132131,train
GUGOEEXESWIERI-UHFFFAOYSA-N,2.09,4.562488467750001,4.536364565613784,train
MUMGGOZAMZWBJJ-UHFFFAOYSA-N,2.9106666666666663,2.427932290866666,2.7397626080568944,train
MUMGGOZAMZWBJJ-UHFFFAOYSA-N,2.09,3.388106762,3.191850925108208,train
DZLFLBLQUQXARW-UHFFFAOYSA-N,2.7,5.227824557,4.894590494928871,train
LQDARGUHUSPFNL-UHFFFAOYSA-N,2.7521739130434786,3.501622766956523,3.398097961052554,train
LQDARGUHUSPFNL-UHFFFAOYSA-N,10.7,2.915,3.0420855777764233,train
LQDARGUHUSPFNL-UHFFFAOYSA-N,6.828,3.1338840966,3.2974778551389985,train
LQDARGUHUSPFNL-UHFFFAOYSA-N,5.52,3.835,3.5615470158561986,train
LQDARGUHUSPFNL-UHFFFAOYSA-N,7.8,3.2800000000000002,3.383664123458982,train
LQDARGUHUSPFNL-UHFFFAOYSA-N,2.0,2.525,2.6280634842701285,train
NWXMGUDVXFXRIG-WESIUVDSSA-N,2.7,3.15,3.1218710592762284,train
CBXCPBUEXACCNR-UHFFFAOYSA-N,3.914166666666667,4.031062542833333,4.017158049090845,train
CBXCPBUEXACCNR-UHFFFAOYSA-N,2.8130769230769226,3.9168065202307694,4.018613366063047,train
CBXCPBUEXACCNR-UHFFFAOYSA-N,5.96,4.079091977500001,3.9438259994051617,train
CBXCPBUEXACCNR-UHFFFAOYSA-N,9.24,4.297125085666667,4.34364902478478,train
CBXCPBUEXACCNR-UHFFFAOYSA-N,6.803333333333332,3.9934861396666665,3.879891057040061,train
CBXCPBUEXACCNR-UHFFFAOYSA-N,9.998000000000001,4.1542750514,4.338614486722002,train
CBXCPBUEXACCNR-UHFFFAOYSA-N,2.098666666666667,4.161580184866667,4.255891788988086,train
CBXCPBUEXACCNR-UHFFFAOYSA-N,5.09875,4.1084669775,4.026801131194072,train
CBXCPBUEXACCNR-UHFFFAOYSA-N,7.93,4.2110456946,4.049463616962775,train
CBXCPBUEXACCNR-UHFFFAOYSA-N,1.42,4.162507347,4.225015829306296,train
CBXCPBUEXACCNR-UHFFFAOYSA-N,10.7,3.88,3.7031451618658213,train
CBXCPBUEXACCNR-UHFFFAOYSA-N,12.24,4.566360563,4.312153421015353,train
AUZONCFQVSMFAP-UHFFFAOYSA-N,2.7,3.40668236975,3.6491217607399005,test
AUZONCFQVSMFAP-UHFFFAOYSA-N,7.0,0.710218649,3.717792570401546,test
DTIFFPXSSXFQCJ-UHFFFAOYSA-N,2.7,5.4355776775999995,5.005865481691305,train
QEMXHQIAXOOASZ-UHFFFAOYSA-N,2.8200000000000003,2.2992657522,2.390463220721526,train
QEMXHQIAXOOASZ-UHFFFAOYSA-N,1.9,2.23,2.3406613586712486,train
QEMXHQIAXOOASZ-UHFFFAOYSA-N,4.01,2.41511046,2.316427097156479,train
QEMXHQIAXOOASZ-UHFFFAOYSA-N,5.01,2.3854862505,2.358851751753311,train
QEMXHQIAXOOASZ-UHFFFAOYSA-N,6.0200000000000005,2.3756968716666664,2.2416577348039914,train
QEMXHQIAXOOASZ-UHFFFAOYSA-N,7.0,2.0700000000000003,2.1218811709072725,train
NCSXOMQDXHCTOY-UHFFFAOYSA-N,2.7,3.78,3.588567206149771,train
USFPINLPPFWTJW-UHFFFAOYSA-N,2.7,4.01,4.030493069035118,train
OSBSFAARYOCBHB-UHFFFAOYSA-N,2.724000000000001,4.22052669644,4.050690014891943,train
OSBSFAARYOCBHB-UHFFFAOYSA-N,10.7,3.88,3.2072154547106564,train
OSBSFAARYOCBHB-UHFFFAOYSA-N,9.75,4.529999999999999,3.9651738084623185,train
OSBSFAARYOCBHB-UHFFFAOYSA-N,6.785,3.8600000000000003,3.6248553159926944,train
OSBSFAARYOCBHB-UHFFFAOYSA-N,5.52,3.58,3.7668334310478757,train
OSBSFAARYOCBHB-UHFFFAOYSA-N,7.8,3.81,3.5600966403834615,train
OSBSFAARYOCBHB-UHFFFAOYSA-N,2.0,3.7,3.786554922261721,train
OSBSFAARYOCBHB-UHFFFAOYSA-N,5.01,4.715,3.8935913174680645,train
NWWZPOKUUAIXIW-UHFFFAOYSA-N,2.95,1.7349999999999999,1.9805067678836517,train
NWWZPOKUUAIXIW-UHFFFAOYSA-N,10.7,2.5,2.4570968458927247,train
NWWZPOKUUAIXIW-UHFFFAOYSA-N,2.0,2.05,1.9186685701213237,train
NWWZPOKUUAIXIW-UHFFFAOYSA-N,7.9,3.3,3.18669042132146,train
NWWZPOKUUAIXIW-UHFFFAOYSA-N,6.85,2.592835329,2.5186328463673067,train
NWWZPOKUUAIXIW-UHFFFAOYSA-N,5.8,2.5,2.357113148876395,train
JZRWCGZRTZMZEH-UHFFFAOYSA-N,2.7,3.19,3.228120539104121,train
QGHREAKMXXNCOA-UHFFFAOYSA-N,2.72,2.5521388606,2.875676471066063,train
QGHREAKMXXNCOA-UHFFFAOYSA-N,10.7,0.93,1.1566035830951695,train
QGHREAKMXXNCOA-UHFFFAOYSA-N,6.828,3.0409332702,2.997576952166523,train
QGHREAKMXXNCOA-UHFFFAOYSA-N,5.52,3.385,3.2108305932213974,train
QGHREAKMXXNCOA-UHFFFAOYSA-N,7.8,3.46,3.209329160108512,train
QGHREAKMXXNCOA-UHFFFAOYSA-N,2.0,2.5999999999999996,2.5076199831286905,train
KUAZQDVKQLNFPE-UHFFFAOYSA-N,2.7,1.38,1.738527844071867,train
AYFVYJQAPQTCCC-GBXIJSLDSA-N,2.7,2.35,2.3008226766722664,train
RWQNBRDOKXIBIV-UHFFFAOYSA-N,2.7,1.4563518555,1.3691900992242498,test
HYVWIQDYBVKITD-UHFFFAOYSA-N,2.7,2.22,2.316301999993827,train
PHLBKPHSAVXXEF-UHFFFAOYSA-N,2.9106666666666663,4.335715934066668,4.298589983041661,train
PHLBKPHSAVXXEF-UHFFFAOYSA-N,2.09,4.2465526733750005,4.199922229631849,train
MWBPRDONLNQCFV-UHFFFAOYSA-N,2.7600000000000002,2.2815362358,2.513019411241989,train
XOPFESVZMSQIKC-UHFFFAOYSA-N,2.7,2.17,2.180013622667106,train
AMFGTOFWMRQMEM-UHFFFAOYSA-N,2.7600000000000002,3.3804102246,3.4398475011462617,train
AMFGTOFWMRQMEM-UHFFFAOYSA-N,7.0,3.368070748,3.5523717315777326,train
ZMANZCXQSJIPKH-UHFFFAOYSA-N,2.6999999999999997,3.49467482775,3.2718233694586534,train
ZMANZCXQSJIPKH-UHFFFAOYSA-N,9.75,3.545,3.2060649860123926,train
ZMANZCXQSJIPKH-UHFFFAOYSA-N,5.01,3.7750000000000004,3.128192986072364,train
ONCZDRURRATYFI-JCLPZYRYSA-N,2.7600000000000002,3.5405696206000004,3.420625667177901,train
WFHPXSHLCFHEIA-UHFFFAOYSA-N,2.7,5.04,4.844513563681945,test
GETQZCLCWQTVFV-UHFFFAOYSA-N,2.7,1.81,1.8842670843789044,train
YWWDBCBWQNCYNR-UHFFFAOYSA-N,5.78,0.28500000000000003,0.31025208079916133,train
ODHXBMXNKOYIBV-UHFFFAOYSA-N,2.7,2.5149999999999997,3.1134177220422603,train
RYCFRVNAZOREPC-UHFFFAOYSA-N,2.7,4.955,4.881194187287897,train
RIOQSEWOXXDEQQ-UHFFFAOYSA-N,2.7,3.42,3.0724897143325296,train
YFTHZRPMJXBUME-UHFFFAOYSA-N,2.7,3.8823085022142854,4.074727059111998,train
YFTHZRPMJXBUME-UHFFFAOYSA-N,10.7,1.58,3.2072154547106564,train
YFTHZRPMJXBUME-UHFFFAOYSA-N,6.785,2.9375,3.6248553159926944,train
YFTHZRPMJXBUME-UHFFFAOYSA-N,5.52,3.575,3.7668334310478757,train
YFTHZRPMJXBUME-UHFFFAOYSA-N,7.8,2.95,3.5600966403834615,train
YFTHZRPMJXBUME-UHFFFAOYSA-N,2.0,3.9450000000000003,3.786554922261721,train
LENZDBCJOHFCAS-UHFFFAOYSA-N,3.805,2.2966529308749997,2.4633459085744143,train
LENZDBCJOHFCAS-UHFFFAOYSA-N,6.0777777777777775,2.3769901604444446,2.288136548931264,train
LENZDBCJOHFCAS-UHFFFAOYSA-N,2.867333333333334,2.6145943287333333,2.508794071629723,train
LENZDBCJOHFCAS-UHFFFAOYSA-N,7.987500000000001,2.46348672925,2.469982886010237,train
LENZDBCJOHFCAS-UHFFFAOYSA-N,9.24,2.848911408333333,2.7941817987248063,train
LENZDBCJOHFCAS-UHFFFAOYSA-N,6.754,2.4337415624,2.2433421194111136,train
LENZDBCJOHFCAS-UHFFFAOYSA-N,10.1475,3.01715134325,2.83716711710814,train
LENZDBCJOHFCAS-UHFFFAOYSA-N,2.193333333333334,2.8079116365,2.788558804668938,train
LENZDBCJOHFCAS-UHFFFAOYSA-N,5.151999999999999,2.1927071818000003,2.3453986453495705,train
LENZDBCJOHFCAS-UHFFFAOYSA-N,1.42,2.875729382,2.9251430137835808,train
LENZDBCJOHFCAS-UHFFFAOYSA-N,12.24,2.427068352,2.552783850535629,train
QIVBCDIJIAJPQS-VIFPVBQESA-N,2.7,2.62,2.784212033746814,train
OUYCCCASQSFEME-QMMMGPOBSA-N,2.7,2.722532387,2.46915973507082,train
ISAKRJDGNUQOIC-UHFFFAOYSA-N,2.7,1.185759171,1.0585016369999924,test
JARYYMUOCXVXNK-CSLFJTBJSA-N,2.7,2.5,2.568171799268112,train
KZSNJWFQEVHDMF-BYPYZUCNSA-N,2.7,2.7,2.5871979249760138,train
LESVOLZBIFDZGS-UHFFFAOYSA-N,2.814285714285714,2.989709554142857,3.272736087015041,test
LESVOLZBIFDZGS-UHFFFAOYSA-N,10.7,3.5,2.336625164040183,test
LESVOLZBIFDZGS-UHFFFAOYSA-N,2.0,3.35,2.599056885402772,test
LESVOLZBIFDZGS-UHFFFAOYSA-N,7.9,3.9,2.880784900959998,test
LESVOLZBIFDZGS-UHFFFAOYSA-N,6.7,3.5,3.1661092244163505,test
LESVOLZBIFDZGS-UHFFFAOYSA-N,5.8,3.9,3.2482532166105704,test
SGTNSNPWRIOYBX-UHFFFAOYSA-N,2.7,4.913947639,4.77114030390423,train
FSCWZHGZWWDELK-UHFFFAOYSA-N,2.7,2.65,2.6235613330793774,train
XFNJVKMNNVCYEK-UHFFFAOYSA-N,2.7600000000000002,2.3841652918,2.53504676250439,train
VTNQPKFIQCLBDU-UHFFFAOYSA-N,2.8200000000000003,2.0493857354000005,2.1852201893740006,train
VTNQPKFIQCLBDU-UHFFFAOYSA-N,7.0,1.833371595,2.1778518183331945,train
OQIQSTLJSLGHID-WNWIJWBNSA-N,2.8000000000000003,3.1649816773333335,3.234324160101845,train
XWIYFDMXXLINPU-UHFFFAOYSA-N,2.8000000000000003,3.195650491,3.1394724678521033,train
YRRKLBAKDXSTNC-UHFFFAOYSA-N,2.7,2.002260685,1.862569300932293,train
LCSDQFNUYFTXMT-UHFFFAOYSA-N,2.7,0.878278099,0.9984480551033912,train
GGKQIOFASHYUJZ-UHFFFAOYSA-N,2.8000000000000003,3.6174320973333334,3.821606463581102,test
FYZBOYWSHKHDMT-UHFFFAOYSA-N,2.7750000000000004,3.438996757,3.299455417683429,train
HJJVPARKXDDIQD-UHFFFAOYSA-N,2.7,2.249657407,3.885242256494712,test
KXRPCFINVWWFHQ-UHFFFAOYSA-N,2.7750000000000004,2.898469898,2.676799910795977,train
JLQUFIHWVLZVTJ-UHFFFAOYSA-N,2.7750000000000004,3.21620386875,3.372553930257319,train
GYSSRZJIHXQEHQ-UHFFFAOYSA-N,2.7750000000000004,2.5752637102500002,2.7742961904381205,train
GYSSRZJIHXQEHQ-UHFFFAOYSA-N,7.0,2.808145674,2.953703816041491,train
FSAVDKDHPDSCTO-WQLSENKSSA-N,2.7857142857142856,3.192685604142857,3.188733989546753,train
VJYIFXVZLXQVHO-UHFFFAOYSA-N,2.8000000000000003,2.5407728866666663,2.5088822275645395,train
YWTHVAKOGDVEOS-SUJSHMTESA-N,2.7750000000000004,3.3276133795000002,3.1487348562521453,test
KIEDNEWSYUYDSN-UHFFFAOYSA-N,2.775,3.1265751866249993,2.991702020496961,train
KIEDNEWSYUYDSN-UHFFFAOYSA-N,7.0,3.364021604,3.2970922819665476,train
HAORKNGNJCEJBX-UHFFFAOYSA-N,2.7600000000000002,3.9513890673999996,4.060583158428087,train
HAORKNGNJCEJBX-UHFFFAOYSA-N,7.0,4.24405773,3.8927183948499255,train
IDGRYIRJIFKTAN-HTJQZXIKSA-N,2.7,0.656842811,0.7438363528323211,train
WZJZMXBKUWKXTQ-UHFFFAOYSA-N,2.85,2.0518354915,3.262070899105713,test
AUGQEEXBDZWUJY-ZLJUKNTDSA-N,2.8000000000000003,1.6575911740000002,1.1783945821772899,test
FHIVAFMUCKRCQO-UHFFFAOYSA-N,2.7750000000000004,3.9786952335000003,4.098204518810248,train
OEBRKCOSUFCWJD-UHFFFAOYSA-N,2.7750000000000004,1.86395166675,1.8409036004575854,train
BQYJATMQXGBDHF-UHFFFAOYSA-N,2.7600000000000002,3.5819972460000002,3.633633097747673,train
BQYJATMQXGBDHF-UHFFFAOYSA-N,7.0,4.327665698,4.28216848470629,train
SCCDDNKJYDZXMM-UHFFFAOYSA-N,2.7750000000000004,3.4576531619999997,2.8895729687061436,test
QNBTYORWCCMPQP-JXAWBTAJSA-N,2.7600000000000002,2.4917390399999997,2.6067665259465107,train
JMXKCYUTURMERF-UHFFFAOYSA-N,2.8000000000000003,3.708305816333333,3.815180222270488,train
AIGRXSNSLVJMEA-UHFFFAOYSA-N,2.7000000000000006,1.1638587836666667,1.391273089715459,train
RIZMRRKBZQXFOY-UHFFFAOYSA-N,2.7750000000000004,2.59686833375,2.742589355230865,train
RIZMRRKBZQXFOY-UHFFFAOYSA-N,7.0,3.71582744,3.31575273551946,train
ZCJPOPBZHLUFHF-UHFFFAOYSA-N,2.7750000000000004,3.19682852925,3.296743291450473,train
ZCJPOPBZHLUFHF-UHFFFAOYSA-N,7.0,3.703003594,3.597603279770407,train
LUQMWGMGWJEGAT-UHFFFAOYSA-N,2.7857142857142856,3.1532012810000003,3.100527855950752,train
LVNYJXIBJFXIRZ-UHFFFAOYSA-N,2.7750000000000004,2.58373568075,2.6813142244835384,train
NHOWDZOIZKMVAI-UHFFFAOYSA-N,2.7750000000000004,3.14006221,3.285310465596797,train
NHOWDZOIZKMVAI-UHFFFAOYSA-N,7.0,4.241429155,4.175165368120862,train
DMYHGDXADUDKCQ-UHFFFAOYSA-N,2.7750000000000004,4.15639793375,4.034127777794078,train
RQDJADAKIFFEKQ-UHFFFAOYSA-N,2.7750000000000004,3.1477105350000003,3.1272813070354912,train
RQDJADAKIFFEKQ-UHFFFAOYSA-N,7.0,3.317124559,3.371262855914443,train
HJUFTIJOISQSKQ-UHFFFAOYSA-N,2.7857142857142856,2.454530169571428,2.603867535259527,train
HJUFTIJOISQSKQ-UHFFFAOYSA-N,7.0,3.314989523,3.1245368363298573,train
MGNFYQILYYYUBS-UHFFFAOYSA-N,2.7750000000000004,4.09059580525,4.069785306743194,train
RYAUSSKQMZRMAI-UHFFFAOYSA-N,2.7750000000000004,3.705380631,3.9073035119493653,train
PNVJTZOFSHSLTO-UHFFFAOYSA-N,2.7750000000000004,2.85529681675,2.5595272003138363,train
VUTHWSUXEOILTN-UHFFFAOYSA-N,2.7,2.818062844,1.8762144158046463,test
ZDHYERRNXRANLI-UHFFFAOYSA-N,2.7000000000000006,1.4202492816666668,1.5861619237520679,train
DLAPIMGBBDILHJ-UHFFFAOYSA-N,2.8125,2.961410299375,2.893909961956553,train
VAIZTNZGPYBOGF-UHFFFAOYSA-N,2.7750000000000004,3.9316298992500003,3.5966977153589132,test
VAIZTNZGPYBOGF-UHFFFAOYSA-N,7.0,4.4496034425,3.8035284866227146,test
RZILCCPWPBTYDO-UHFFFAOYSA-N,2.8000000000000003,3.0679854520000003,3.1463515459464113,train
GBOYJIHYACSLGN-UHFFFAOYSA-N,2.7750000000000004,3.0453225885,3.1131835767671774,train
KVDJTXBXMWJJEF-UHFFFAOYSA-N,2.7750000000000004,3.6098005960000004,3.4839768755370693,train
UFEODZBUAFNAEU-ITYLOYPMSA-N,2.7750000000000004,3.73207396925,3.770705068266512,train
OQZCSNDVOWYALR-UHFFFAOYSA-N,2.8200000000000003,1.7934253534,1.9495548620396561,train
VEVZCONIUDBCDC-UHFFFAOYSA-N,2.8000000000000003,3.2894714703333334,3.138392414587131,train
JWUCHKBSVLQQCO-UHFFFAOYSA-N,2.7750000000000004,3.15043892175,3.152210750469382,train
JWUCHKBSVLQQCO-UHFFFAOYSA-N,7.0,3.224576703,3.356769062612287,train
SXSGXWCSHSVPGB-UHFFFAOYSA-N,2.8000000000000003,2.7461048336666667,2.781979349294478,train
DUFVKSUJRWYZQP-UHFFFAOYSA-N,2.7750000000000004,2.5829488565000003,2.725984682502172,train
DUFVKSUJRWYZQP-UHFFFAOYSA-N,7.0,3.309008329,3.2084710118670268,train
FMGZEUWROYGLAY-UHFFFAOYSA-N,2.8000000000000003,3.0207167465,2.9810188426292856,train
GBAWQJNHVWMTLU-UHFFFAOYSA-N,2.7750000000000004,2.5906427759999997,2.467058881881412,train
STMIIPIFODONDC-UHFFFAOYSA-N,2.8000000000000003,3.2112918836666666,3.4839633183924446,train
STMIIPIFODONDC-UHFFFAOYSA-N,7.0,4.561864328,4.311330365110554,train
XGWIJUOSCAQSSV-XHDPSFHLSA-N,2.7,2.541926318,2.5150607011039336,train
NUPJIGQFXCQJBK-UHFFFAOYSA-N,2.7750000000000004,3.6930029875,3.630130833899756,train
CABMTIJINOIHOD-UHFFFAOYSA-N,2.8000000000000003,3.4445486326666668,3.355053529369442,train
CABMTIJINOIHOD-UHFFFAOYSA-N,7.0,2.982025217,3.1023791427215404,train
NWUWYYSKZYIQAE-BZSJEYESSA-N,2.8000000000000003,2.7447410320000003,3.016291736690119,train
NWUWYYSKZYIQAE-WMCAAGNKSA-N,2.7,3.210973166,3.156031789256079,test
XTDZGXBTXBEZDN-UHFFFAOYSA-N,2.85,3.535148314,3.5163454319424643,train
WSORODGWGUUOBO-UHFFFAOYSA-N,2.7750000000000004,2.8214946245,2.6860736823758695,train
JXSJBGJIGXNWCI-UHFFFAOYSA-N,2.8000000000000003,2.004212894666667,2.309991081632027,train
MIFOMMKAVSCNKQ-UHFFFAOYSA-N,2.7750000000000004,2.85226317625,2.794039239467249,train
STEPQTYSZVCJPV-UHFFFAOYSA-N,2.7600000000000007,2.8661615254500004,2.7100993939674263,train
STEPQTYSZVCJPV-UHFFFAOYSA-N,5.0,2.835922143555555,2.663270452016894,train
STEPQTYSZVCJPV-UHFFFAOYSA-N,10.0,3.524030391,3.4756023964065283,train
STEPQTYSZVCJPV-UHFFFAOYSA-N,8.0,3.430802175875,3.488819540688444,train
STEPQTYSZVCJPV-UHFFFAOYSA-N,6.7,1.773273097,2.1207597722664895,train
XWPZUHJBOLQNMN-UHFFFAOYSA-N,2.7600000000000002,3.576773765,3.4620042909397233,train
VGHPMIFEKOFHHQ-UHFFFAOYSA-N,2.7750000000000004,3.1418913445,3.140429933880021,train
AMSPWOYQQAWRRM-UHFFFAOYSA-N,2.7750000000000004,3.3070970755,3.3200965098786868,train
RSMUVYRMZCOLBH-UHFFFAOYSA-N,2.75,3.3670779736111114,2.9635093830836223,train
RSMUVYRMZCOLBH-UHFFFAOYSA-N,10.0,2.86739255675,3.024616899825248,train
RSMUVYRMZCOLBH-UHFFFAOYSA-N,8.0,3.6723688948333333,3.6767034711624773,train
RSMUVYRMZCOLBH-UHFFFAOYSA-N,5.0,2.7120414647142854,3.128888512543778,train
RSMUVYRMZCOLBH-UHFFFAOYSA-N,2.0,1.807612813,1.8987775527943165,train
RSMUVYRMZCOLBH-UHFFFAOYSA-N,6.7,4.004791684,3.460455756618095,train
LKJPSUCKSLORMF-UHFFFAOYSA-N,2.7600000000000002,2.6467087021999998,2.790258339455281,train
LKJPSUCKSLORMF-UHFFFAOYSA-N,7.0,3.349155584,3.0783264596806177,train
WXZVAROIGSFCFJ-UHFFFAOYSA-N,2.8000000000000003,3.358740611,3.3654068001105473,train
WXZVAROIGSFCFJ-UHFFFAOYSA-N,7.0,3.720367931,3.8384334827430466,train
SAPGTCDSBGMXCD-UHFFFAOYSA-N,2.7857142857142856,2.9682607619999994,3.0077584803407253,train
SAPGTCDSBGMXCD-UHFFFAOYSA-N,7.0,3.686283442,3.6690307620173224,train
OWDLFBLNMPCXSD-UHFFFAOYSA-N,2.7750000000000004,2.8359179987500003,2.8744812979896754,train
PZXOQEXFMJCDPG-UHFFFAOYSA-N,2.7600000000000002,2.7872754226,2.7762049438841783,train
DVOODWOZJVJKQR-UHFFFAOYSA-N,2.8000000000000003,2.0181649719999997,1.9468201975944568,train
UWVQIROCRJWDKL-UHFFFAOYSA-N,2.7857142857142856,2.5506045535714286,3.5391104063448924,test
AMEKQAFGQBKLKX-UHFFFAOYSA-N,2.7750000000000004,2.1425657507499998,2.289748505647057,train
AMEKQAFGQBKLKX-UHFFFAOYSA-N,7.0,2.850665625,2.5434284188013137,train
OQMBBFQZGJFLBU-UHFFFAOYSA-N,2.8000000000000003,1.5183583855,1.4261228314979728,train
GHGCUYKTGPFCTK-LZOIJMLOSA-N,2.8000000000000003,3.559444578666667,3.4900220776972515,train
RMOGWMIKYWRTKW-UHFFFAOYSA-N,2.7,3.821747474,3.8946405056380637,train
BAFQDKPJKOLXFZ-UHFFFAOYSA-N,2.7857142857142856,2.444728866142857,2.406329356231708,train
WKBPZYKAUNRMKP-UHFFFAOYSA-N,2.7600000000000002,3.6557648705999997,3.70171681970308,train
WKBPZYKAUNRMKP-UHFFFAOYSA-N,7.0,4.314858308,4.15753900470459,train
OGYFATSSENRIKG-UHFFFAOYSA-N,2.7750000000000004,3.5707268772500003,3.5190659446943395,train
GOFJDXZZHFNFLV-UHFFFAOYSA-N,2.8000000000000003,3.5040409639999996,3.4722881353673163,train
PFFIDZXUXFLSSR-UHFFFAOYSA-N,2.8000000000000003,3.3452569376666665,3.3904973065201736,train
CSWIKHNSBZVWNQ-UHFFFAOYSA-N,2.8000000000000003,2.9113418230000003,3.0290795127638424,train
IOUNQDKNJZEDEP-UHFFFAOYSA-N,2.7857142857142856,1.851458549142857,1.9421875380228146,train
RGCLLPNLLBQHPF-HJWRWDBZSA-N,2.7750000000000004,3.46600374525,3.0110077107907363,test
ATROHALUCMTWTB-OWBHPGMISA-N,2.7750000000000004,1.88483470825,2.021226975038058,train
YFGYUFNIOHWBOB-UHFFFAOYSA-N,2.7750000000000004,3.5923313634999996,3.612607260734233,train
YFGYUFNIOHWBOB-UHFFFAOYSA-N,7.0,3.707972105,3.7154166608127586,train
GTKRZJVAXAQBMB-UHFFFAOYSA-N,2.7857142857142856,3.6137403245714284,3.6672690203284857,train
QHOQHJPRIBSPCY-UHFFFAOYSA-N,2.7750000000000004,4.04021396525,4.227529073786897,train
TVLSRXXIMLFWEO-UHFFFAOYSA-N,2.7666666666666666,3.0152190278888886,3.1709361235524,train
TVLSRXXIMLFWEO-UHFFFAOYSA-N,7.0,4.769559654,4.592862267903697,train
PHNUZKMIPFFYSO-UHFFFAOYSA-N,2.7600000000000002,2.0287302868,2.307986964184817,train
PHNUZKMIPFFYSO-UHFFFAOYSA-N,7.0,3.330221672,3.1444847015225,train
NQLVQOSNDJXLKG-UHFFFAOYSA-N,2.7750000000000004,3.27444370775,3.415357068803826,train
LTUNNEGNEKBSEH-UHFFFAOYSA-N,2.7750000000000004,2.5498976225,2.515681333158734,train
HZRSNVGNWUDEFX-UHFFFAOYSA-N,2.775,3.713095760875,3.1265835741360357,test
HZRSNVGNWUDEFX-UHFFFAOYSA-N,7.0,4.75873867,3.551986719221209,test
DWFZBUWUXWZWKD-UHFFFAOYSA-N,2.8000000000000003,3.2207064849999996,3.214596348016168,train
CXJSOEPQXUCJSA-UHFFFAOYSA-N,2.7857142857142856,3.3281222634285714,3.249567357542559,train
NHDHVHZZCFYRSB-UHFFFAOYSA-N,2.7750000000000004,3.8390062365,3.621288908933855,test
NHDHVHZZCFYRSB-UHFFFAOYSA-N,7.0,4.784926673,3.9701587047058027,test
GLBLPMUBLHYFCW-UHFFFAOYSA-N,2.7750000000000004,3.6452254205,3.6178227944986543,train
DTDSAWVUFPGDMX-UHFFFAOYSA-N,2.7750000000000004,2.743506695,2.6386690798561583,train
GOLXNESZZPUPJE-UHFFFAOYSA-N,2.7,0.308315251,0.40694205874005984,train
PXMNMQRDXWABCY-UHFFFAOYSA-N,2.7750000000000004,3.4033498552499997,3.513111088495962,train
PXMNMQRDXWABCY-UHFFFAOYSA-N,7.0,3.997681002,3.91092730179495,train
ZZYSLNWGKKDOML-UHFFFAOYSA-N,2.7857142857142856,3.4176204001428574,3.4274457832552407,test
IDCBOTIENDVCBQ-UHFFFAOYSA-N,2.7857142857142856,2.801558782714286,2.9383674803478588,train
FZXISNSWEXTPMF-UHFFFAOYSA-N,2.8000000000000003,3.715712706333333,3.920584637772367,train
FZXISNSWEXTPMF-UHFFFAOYSA-N,7.0,4.283570074,3.997824583448912,train
WJCNZQLZVWNLKY-UHFFFAOYSA-N,2.7600000000000002,3.0878071371999996,3.0577301277990996,train
WJCNZQLZVWNLKY-UHFFFAOYSA-N,7.0,3.001283603,2.9549471560055434,train
HOKKPVIRMVDYPB-UHFFFAOYSA-N,2.7600000000000002,2.3790198892,2.5079272037343037,train
HOKKPVIRMVDYPB-UHFFFAOYSA-N,7.0,2.970588045,2.779610757206935,train
NWWZPOKUUAIXIW-DHZHZOJOSA-N,2.7750000000000004,2.86194384875,1.8997813080502624,test
