leaves,trees,FP_type,learn_rate,state,accuracy_train,accuracy_test,actual_test_size
6,20,4,0.08,3,0.6568,0.2714,0.2368
6,600,4,0.2,2,0.9275,0.5788,0.1619
6,60,4,0.06,1,0.7492,0.2844,0.213
10,200,4,0.02,1,0.7597,0.283,0.213
4,700,4,0.2,1,0.9195,0.3702,0.213
10,700,4,0.6,1,0.9255,0.2847,0.213
4,20,4,0.1,2,0.6827,0.3515,0.1619
8,1200,4,0.08,2,0.9231,0.5811,0.1619
6,20,4,0.4,1,0.7836,0.2198,0.213
10,500,4,0.1,3,0.9022,0.3624,0.2368
10,900,4,0.4,3,0.9265,0.4177,0.2368
8,1000,4,0.04,3,0.8973,0.363,0.2368
10,20,4,0.8,3,0.8453,0.1727,0.2368
8,300,4,0.4,3,0.9191,0.3519,0.2368
6,20,4,0.12,2,0.7183,0.4073,0.1619
6,500,4,0.1,1,0.8977,0.4151,0.213
8,60,4,0.6,1,0.8911,0.1399,0.213
8,400,4,0.4,2,0.9296,0.5595,0.1619
4,300,4,0.02,1,0.7816,0.3059,0.213
4,1000,4,0.02,1,0.8598,0.3714,0.213
6,1000,4,0.04,1,0.8906,0.4391,0.213
8,1200,4,0.8,2,0.938,0.4823,0.1619
10,400,4,0.02,2,0.8192,0.5087,0.1619
4,300,4,0.08,1,0.8666,0.3929,0.213
4,1400,4,0.2,2,0.9344,0.5904,0.1619
8,100,4,0.02,3,0.694,0.2614,0.2368
10,900,4,0.6,3,0.9287,0.3202,0.2368
8,1200,4,0.14,3,0.9223,0.3755,0.2368
4,500,4,0.1,2,0.9119,0.5466,0.1619
8,1000,4,0.4,1,0.9254,0.4426,0.213
4,500,4,0.04,2,0.8778,0.5293,0.1619
8,20,4,0.4,2,0.8069,0.5105,0.1619
4,800,4,0.02,1,0.845,0.3548,0.213
4,400,4,0.12,2,0.9113,0.5675,0.1619
8,400,4,0.12,1,0.8952,0.418,0.213
10,100,4,0.04,2,0.7726,0.4634,0.1619
8,900,4,0.2,2,0.9296,0.5997,0.1619
10,900,4,0.6,1,0.9266,0.2786,0.213
4,1000,4,0.2,3,0.9246,0.2228,0.2368
8,100,4,0.08,2,0.8166,0.5064,0.1619
10,1200,4,0.08,2,0.9233,0.5644,0.1619
8,500,4,0.1,3,0.9034,0.362,0.2368
6,700,4,0.6,3,0.9281,0.2981,0.2368
10,700,4,0.02,3,0.848,0.3602,0.2368
6,300,4,0.08,1,0.8689,0.3805,0.213
6,1400,4,0.02,1,0.8774,0.4014,0.213
4,1000,4,0.12,2,0.9276,0.5755,0.1619
10,800,4,0.8,3,0.9294,0.204,0.2368
4,100,4,0.8,1,0.9144,0.1101,0.213
8,900,4,0.1,1,0.9095,0.4613,0.213
10,1400,4,0.04,2,0.9134,0.5717,0.1619
10,20,4,0.02,3,0.3122,0.1247,0.2368
4,700,4,0.4,2,0.9342,0.565,0.1619
10,900,4,0.1,2,0.9215,0.6021,0.1619
6,500,4,0.1,2,0.9111,0.5757,0.1619
10,300,4,0.04,2,0.8478,0.5373,0.1619
6,500,4,0.02,3,0.8347,0.3663,0.2368
6,300,4,0.6,2,0.9321,0.5617,0.1619
8,700,4,0.06,3,0.8981,0.3587,0.2368
6,800,4,0.2,3,0.9229,0.336,0.2368
4,100,4,0.08,1,0.796,0.311,0.213
10,900,4,0.08,2,0.9189,0.5568,0.1619
4,1200,4,0.6,2,0.9376,0.4764,0.1619
8,200,4,0.1,3,0.8694,0.377,0.2368
10,400,4,0.1,2,0.9049,0.5959,0.1619
4,200,4,0.1,3,0.867,0.4018,0.2368
