leaves,trees,FP_type,learn_rate,state,accuracy_train,accuracy_test,actual_test_size
8,200,4,0.2,2,0.8562,0.2736,0.1846
10,700,4,0.02,2,0.8298,0.3992,0.1846
10,800,4,0.2,3,0.8863,0.4191,0.2691
8,300,4,0.08,2,0.8489,0.3043,0.1846
10,800,4,0.08,3,0.8814,0.4862,0.2691
10,900,4,0.04,3,0.875,0.5281,0.2691
8,200,4,0.12,1,0.8449,0.446,0.2421
8,800,4,0.4,3,0.8886,0.3425,0.2691
8,1400,4,0.08,1,0.8648,0.4015,0.2421
10,500,4,0.06,2,0.8534,0.336,0.1846
8,1400,4,0.6,2,0.8677,0.2661,0.1846
8,60,4,0.04,2,0.6854,0.3601,0.1846
4,1400,4,0.02,2,0.8527,0.3355,0.1846
10,60,4,0.02,2,0.556,0.1994,0.1846
8,100,4,0.08,2,0.7937,0.398,0.1846
6,100,4,0.6,2,0.8617,-0.0033,0.1846
6,300,4,0.08,2,0.8498,0.2883,0.1846
6,100,4,0.4,2,0.8565,0.2961,0.1846
8,20,4,0.04,1,0.4462,0.2579,0.2421
6,20,4,0.1,2,0.6491,0.2919,0.1846
4,300,4,0.14,1,0.8598,0.3931,0.2421
4,400,4,0.4,3,0.8879,0.3996,0.2691
10,900,4,0.12,1,0.8649,0.4045,0.2421
8,900,4,0.14,1,0.8659,0.3227,0.2421
8,900,4,0.08,2,0.8609,0.2866,0.1846
8,1000,4,0.04,2,0.8562,0.3158,0.1846
4,1200,4,0.06,1,0.8638,0.3777,0.2421
6,1000,4,0.12,3,0.8867,0.4787,0.2691
4,60,4,0.02,1,0.5449,0.3554,0.2421
4,400,4,0.2,3,0.8854,0.5001,0.2691
6,60,4,0.14,3,0.8146,0.5219,0.2691
10,800,4,0.6,2,0.8672,0.0859,0.1846
10,200,4,0.6,3,0.8855,0.4538,0.2691
6,200,4,0.02,3,0.742,0.527,0.2691
8,1000,4,0.06,2,0.8595,0.2707,0.1846
10,900,5,0.06,2,0.8344,0.6907,0.211
4,60,5,0.12,2,0.7762,0.6589,0.211
6,300,5,0.2,2,0.8363,0.6822,0.211
4,60,5,0.2,3,0.8429,0.3582,0.3063
6,800,5,0.1,2,0.8378,0.6754,0.211
8,700,5,0.02,2,0.8115,0.6821,0.211
8,1400,5,0.04,2,0.835,0.6933,0.211
10,500,5,0.02,1,0.8163,0.5369,0.2488
10,600,5,0.2,3,0.8706,0.3105,0.3063
4,600,5,0.1,2,0.8369,0.6905,0.211
8,200,5,0.06,2,0.8038,0.6689,0.211
4,300,5,0.08,1,0.8453,0.4852,0.2488
8,60,5,0.4,3,0.8616,0.2986,0.3063
4,20,5,0.02,2,0.303,0.2708,0.211
6,800,5,0.08,2,0.8366,0.681,0.211
8,1200,5,0.14,1,0.8559,0.4766,0.2488
8,700,5,0.04,2,0.8282,0.693,0.211
8,200,5,0.4,1,0.8543,0.5084,0.2488
