min_CNLs,consensus_thres,consensus_alg,random_seed,tree,learn_rate,leaves,depth,subsample,colsample_bylevel,accuracy_train,accuracy_test
0,0.25,removal,5,800,0.05,25,8,0.85,0.14,0.8132826702265039,0.17474091763902289
1,0.25,removal,4,800,0.05,13,10,0.63,0.25,0.8957711134227542,0.19512984874244887
1,0.25,replacement,5,800,0.03,10,7,0.08,0.24,0.6705230771026236,0.21066652929906193
0,0.0,removal,4,800,0.005,25,9,0.11,0.3,0.5349030172747188,0.25960796960788846
0,0.25,removal,3,800,0.05,10,7,0.97,0.85,0.8824237760063317,0.010006321892452208
0,0.25,replacement,3,1000,0.005,13,6,0.39,0.95,0.5605263524991502,0.20031105686657114
3,0.0,removal,2,600,0.01,25,9,0.32,0.96,0.6989186717019243,0.286545217220709
3,0.25,replacement,3,800,0.05,13,8,0.21,0.35,0.8889321197171589,0.3683811958818768
3,0.0,replacement,3,1000,0.03,13,8,0.32,0.72,0.8878237834276816,0.3898135450450656
5,0.2,replacement,2,600,0.005,13,6,0.36,0.23,0.47406784955141934,0.21504611736674906
1,0.2,replacement,4,600,0.01,25,9,0.91,0.74,0.6775732535170285,0.2023547152442925
3,0.0,removal,5,1000,0.03,25,6,0.63,0.5,0.8556066368695368,0.29610634555713344
0,0.25,replacement,2,800,0.05,4,6,0.49,0.79,0.9021254553443157,0.3192653655568253
3,0.0,removal,4,1000,0.005,13,10,0.82,0.85,0.674636594632454,0.402595827555852
1,0.0,removal,1,600,0.01,13,8,0.28,0.19,0.5807777029430679,0.26867087641479037
5,0.2,removal,3,600,0.03,10,7,0.69,0.49,0.8463142448194311,0.1738187459180377
1,0.2,removal,4,1000,0.03,25,10,0.45,0.83,0.8962478760381181,0.27181184765572264
1,0.2,replacement,5,800,0.03,4,6,0.39,0.65,0.8342748210575364,0.16497288775488306
3,0.25,replacement,4,1000,0.05,10,6,0.22,0.09,0.8291607158416199,0.29228984479944586
0,0.2,removal,1,1000,0.05,4,8,0.28,0.7,0.8994338909709662,0.23676838998720517
1,0.0,replacement,5,600,0.01,4,7,0.99,0.6,0.644288110288595,0.16927070183128468
1,0.25,replacement,1,1000,0.05,10,9,0.36,0.28,0.9248117966366021,0.15354305869425788
3,0.2,replacement,1,600,0.01,13,8,0.41,0.77,0.6759833407760827,0.24382004897165155
3,0.2,replacement,2,600,0.005,4,10,0.84,0.26,0.5228666689636563,0.24480073200770835
0,0.2,removal,5,1000,0.03,7,10,0.89,0.7,0.872414644347789,0.2227750956493798
1,0.25,removal,5,600,0.005,10,9,0.63,0.11,0.46740995077842284,0.14648094148330426
1,0.2,replacement,1,600,0.03,4,7,0.82,0.46,0.8352355105846971,0.23707356875711694
0,0.0,replacement,4,800,0.01,4,8,0.82,0.05,0.4623875750136912,0.20743313254543438
5,0.0,removal,1,1000,0.03,25,9,0.81,0.17,0.8844028234221724,0.30071713842573455
5,0.2,replacement,2,800,0.05,25,6,1.0,0.16,0.929599012569825,0.22258524626124787
0,0.0,replacement,1,800,0.01,7,8,0.33,0.68,0.6693217454706082,0.2908058960720512
5,0.0,replacement,1,600,0.005,25,6,1.0,0.94,0.5869467661281813,0.34497294171028325
0,0.0,removal,4,600,0.05,13,6,0.63,0.54,0.815971772297202,0.2545429075577712
1,0.2,removal,2,800,0.01,10,9,0.57,0.57,0.7124876223763248,0.2452100909852527
3,0.2,replacement,5,600,0.03,25,8,0.36,0.49,0.8536776362677131,0.27217090378423514
0,0.2,replacement,4,600,0.05,10,7,0.52,0.44,0.8845109683731571,0.192876057142207
1,0.25,replacement,5,1000,0.05,7,6,0.54,0.71,0.9317646961156432,0.11777192555975369
1,0.0,removal,2,800,0.01,10,10,0.75,0.8,0.7218164950055295,0.24849669464000335
1,0.2,removal,3,1000,0.005,25,7,0.89,0.46,0.6135773658262526,0.2952984678575896
3,0.2,removal,3,600,0.05,13,10,0.48,1.0,0.9125072610849618,0.39325963450897494
1,0.2,removal,5,600,0.005,10,6,0.17,0.69,0.5298986042579356,0.13806639918637797
5,0.25,removal,1,600,0.01,10,6,0.52,0.81,0.6843495033929101,0.3431469803010735
1,0.25,replacement,5,1000,0.005,25,6,0.42,0.26,0.5182397887468284,0.1410762064246024
5,0.25,replacement,1,800,0.03,25,6,0.64,0.26,0.8698305365111157,0.28207126604493005
1,0.2,replacement,3,600,0.005,25,6,0.45,0.34,0.4576413659739107,0.24699526816103234
5,0.2,removal,3,1000,0.005,7,8,0.47,0.69,0.6928136355987657,0.22267540018915333
5,0.0,removal,1,800,0.05,10,7,0.12,0.44,0.8808117518922081,0.28934539736392406
3,0.0,replacement,3,800,0.005,4,6,0.91,0.07,0.4187648007851482,0.303930750552838
5,0.2,removal,5,600,0.005,13,7,0.44,0.12,0.49778997122700097,0.2536836053027398
0,0.2,replacement,5,1000,0.03,7,8,0.59,0.88,0.9128923608712808,0.17944975900059223
1,0.25,replacement,3,600,0.05,13,8,0.58,0.89,0.9147415509786627,0.2383532920938899
0,0.0,removal,1,1000,0.05,13,7,0.41,0.91,0.8990294300956154,0.2340129877623618
1,0.0,replacement,3,800,0.05,10,8,0.47,0.9,0.9056895194679602,0.1843824599091447
0,0.0,removal,4,1000,0.01,13,7,0.79,0.54,0.6728346262305338,0.2691172564952542
0,0.0,removal,1,800,0.01,13,6,0.7,0.98,0.6466007063612587,0.28874589106727033
1,0.25,replacement,2,1000,0.03,4,6,0.54,0.28,0.8613975910727236,0.20306342315925074
0,0.0,replacement,1,600,0.03,10,8,0.21,0.22,0.7176509784645335,0.30095607385981427
3,0.2,replacement,1,1000,0.01,7,6,0.1,0.72,0.6192908240415717,0.22780541585451497
5,0.25,removal,4,800,0.005,4,6,0.68,0.55,0.6247025875039065,-0.05281139804713675
5,0.25,removal,3,800,0.005,7,9,0.34,0.77,0.6776481521211911,0.2284168584770534
0,0.2,removal,5,1000,0.01,25,10,0.54,0.73,0.7265100007456635,0.2559917268071572
5,0.2,removal,2,600,0.03,13,8,0.54,0.16,0.8059728783899728,0.286378721183139
3,0.25,removal,5,1000,0.03,7,6,0.51,0.37,0.8541913419038466,0.27488892623963535
1,0.25,replacement,2,600,0.05,4,9,0.08,0.22,0.7624695455907726,0.2107471175543918
0,0.0,replacement,2,1000,0.05,4,7,0.97,0.88,0.9077998054362076,0.27384828511355785
5,0.0,replacement,5,600,0.03,7,8,0.07,0.07,0.6873663875514475,0.3242345263170884
3,0.0,removal,5,1000,0.03,10,7,0.19,0.08,0.7483492245520575,0.24821005306191646
0,0.0,removal,3,600,0.01,13,6,0.9,0.32,0.5548535305417666,0.15775669065036235
1,0.2,replacement,1,800,0.005,13,8,0.43,0.29,0.5328255366567622,0.24332508025816701
1,0.2,removal,3,600,0.01,13,6,0.59,0.83,0.629425917078311,0.2870562501165862
5,0.25,removal,3,800,0.01,4,6,0.09,0.86,0.6853361264433029,0.20871571258297306
0,0.2,replacement,2,800,0.03,10,9,0.67,0.17,0.8568324201798498,0.31540307840233583
5,0.25,replacement,1,800,0.01,10,10,0.4,0.23,0.7160418997574785,0.29165989701758277
5,0.0,replacement,3,1000,0.03,13,6,0.88,0.42,0.8867156050049357,0.14819229778054888
1,0.2,removal,4,1000,0.03,4,8,0.34,0.33,0.8535869102826257,0.2350521346973624
3,0.2,removal,4,600,0.01,7,6,0.77,0.21,0.5881192542008989,0.3859157960932458
3,0.0,replacement,1,1000,0.01,10,6,0.82,0.22,0.6690472770621714,0.25686010869406317
5,0.0,replacement,4,1000,0.05,10,6,0.34,0.89,0.9329457524222806,-0.19605828382819257
5,0.25,replacement,4,1000,0.03,4,9,0.8,0.23,0.9394238591441189,-0.17857778430773652
0,0.0,replacement,2,600,0.005,10,8,0.23,0.57,0.5305751269750565,0.33021550862665905
0,0.0,replacement,4,600,0.01,10,8,0.15,0.29,0.578456838825304,0.2634579642691772
1,0.25,replacement,4,1000,0.005,25,9,0.4,0.29,0.5927838195344151,0.2088677460861461
3,0.25,removal,3,600,0.03,7,6,0.43,0.93,0.8094886825112932,0.3967789127085466
3,0.2,removal,3,800,0.01,10,7,0.72,0.34,0.6790575419703518,0.42137859065676675
1,0.0,removal,2,600,0.05,10,8,0.7,0.65,0.8825168221706909,0.18291950611666485
3,0.25,replacement,2,800,0.01,25,9,0.23,0.71,0.698301805765521,0.25972890967453954
1,0.25,replacement,1,800,0.005,25,10,0.79,0.36,0.5705413821856646,0.25091966434562174
0,0.25,replacement,4,600,0.05,10,10,0.83,0.89,0.9240771282159931,0.21922386647846437
3,0.25,removal,5,800,0.01,10,10,0.2,0.96,0.7400624394884017,0.3245893525236543
5,0.0,replacement,2,1000,0.01,4,7,0.75,0.53,0.7401242997608628,0.33096321257020733
1,0.0,replacement,5,600,0.01,13,8,0.74,0.99,0.6733084378234852,0.19286832486895056
3,0.0,removal,2,1000,0.005,25,10,0.8,0.96,0.6908887248278369,0.27468104212263067
5,0.2,removal,1,600,0.03,13,7,0.99,0.16,0.8125343966834155,0.29659756742799703
5,0.25,replacement,3,600,0.01,7,9,0.23,0.98,0.6824102232748039,0.21511530596287232
0,0.0,removal,1,600,0.005,7,10,0.95,0.07,0.3785874735572865,0.21355876035237853
0,0.25,replacement,2,600,0.03,7,8,0.25,0.68,0.7936625593173553,0.3457766520345993
1,0.2,removal,5,1000,0.05,25,9,0.86,0.45,0.9266158179354105,0.058274994160620985
5,0.25,removal,1,1000,0.03,4,6,0.16,0.05,0.7481598968062431,0.2625239135229449
0,0.0,removal,5,800,0.01,4,6,0.95,0.65,0.6270038324345608,0.28251136880221495
1,0.2,removal,2,1000,0.03,13,7,0.61,0.49,0.8670447106782778,0.1919682819542251
1,0.25,replacement,3,1000,0.01,25,7,0.59,0.07,0.5920066611036878,0.22337423245046684
1,0.2,replacement,5,600,0.005,4,6,0.22,0.72,0.47557279100481076,0.10464135900615423
5,0.0,removal,1,600,0.01,10,6,0.07,0.2,0.5723575485105912,0.3394014641454164
5,0.0,replacement,4,800,0.05,4,10,0.53,0.64,0.9422455055217588,-0.2620602688082485
1,0.25,replacement,5,1000,0.005,25,6,0.54,0.2,0.5137936488297563,0.1319060839404933
0,0.25,removal,4,1000,0.05,25,7,0.33,0.4,0.8703208795300746,0.21604340522818966
3,0.2,removal,3,800,0.01,7,8,0.63,0.98,0.7302811738342512,0.42175136270124025
1,0.2,removal,2,1000,0.01,25,8,0.19,0.51,0.7141885843748947,0.23421727055563946
3,0.25,removal,4,600,0.005,10,9,0.62,0.96,0.6063497259140762,0.3809368494005504
5,0.0,replacement,5,800,0.01,10,10,0.43,0.74,0.7529128334384384,0.3108924833326606
1,0.25,replacement,2,800,0.03,10,10,0.51,0.57,0.9023340947435771,0.18449832529043564
3,0.2,replacement,5,800,0.05,7,6,0.84,0.13,0.9097982693799581,0.20736070442700194
3,0.25,replacement,4,1000,0.03,10,8,0.67,0.62,0.9334297982460338,0.2835421395924781
5,0.25,removal,4,1000,0.05,7,8,0.62,0.86,0.9591913031648343,-0.25017015747607263
0,0.0,removal,2,1000,0.05,10,7,0.5,0.2,0.8394376917855405,0.32546144739826754
0,0.0,removal,1,1000,0.01,7,6,0.49,0.16,0.5776107239460113,0.2886474316735682
