min_CNLs,consensus_thres,consensus_alg,random_seed,tree,learn_rate,leaves,depth,subsample,colsample_bylevel,accuracy_train,accuracy_test
2,0.1,removal,3,600,0.1,13,7,0.8126213619453313,0.42278649902419674,0.9259013874542451,0.35034857117288
0,0.0,replacement,3,800,0.01,25,4,0.06273912989895503,0.03714462382724659,0.3163979009877069,0.20478130093146296
2,0.25,replacement,3,1000,0.01,7,8,0.9024494944089809,0.6303797499655794,0.7687497662084474,0.41772088557371634
3,0.0,replacement,3,800,0.08,10,8,0.3837313962853912,0.10352012287578605,0.8726020368627372,0.36668509588795994
0,0.25,replacement,1,600,0.01,13,6,0.2028830211054331,0.43105377409993917,0.551001629806326,0.22433889598110057
0,0.2,removal,1,600,0.05,13,8,0.37240913372176476,0.8401946135155365,0.8677580588623436,0.19599857779627883
2,0.2,replacement,1,1000,0.01,10,9,0.19602022670528485,0.903801513214368,0.7378174082332352,0.28065908146257357
0,0.25,removal,1,600,0.05,25,5,0.3368400075844078,0.35988244072523967,0.7592630543861584,0.2078411692539407
3,0.2,replacement,3,600,0.05,10,10,0.4100058772973243,0.23572926671611416,0.9101451300740054,0.3690158967308256
1,0.2,replacement,3,1000,0.05,7,4,0.7580186321145777,0.9062396694014128,0.8585187993884935,0.32363766073289435
1,0.0,removal,2,800,0.01,7,9,0.4123928146218274,0.31579181839663995,0.6625040706715983,0.3761705451677122
1,0.25,replacement,3,1000,0.1,10,5,0.6424946605892754,0.4105699054216261,0.9447616967885835,0.2852373427945808
1,0.0,removal,2,1000,0.05,10,10,0.09514854561790775,0.23461858800741342,0.8369273850889118,0.3786194145945533
1,0.2,removal,1,1000,0.01,4,6,0.9396520283980563,0.020012399682985516,0.4094994568052823,0.17422093999989563
2,0.1,removal,2,1000,0.05,10,7,0.6925246355869716,0.37962008130042824,0.9126573449919116,0.3073203422366816
2,0.25,removal,3,800,0.05,4,9,0.4795155566550604,0.9720992109072673,0.9271339956093176,0.3479996650709055
2,0.25,removal,1,1000,0.01,25,8,0.9378618973716848,0.23487259260063298,0.7164591766268416,0.30727116346067884
1,0.25,replacement,3,600,0.01,13,5,0.5817441581669773,0.6096865721870204,0.5522340433226813,0.3189721349903416
3,0.25,removal,1,1000,0.01,4,4,0.9436675986690255,0.26771656572641467,0.6017414678433259,0.29242022081023733
1,0.0,removal,1,800,0.08,7,4,0.3139023443363558,0.9141855238948473,0.8232686777661634,0.22612506317213388
1,0.0,removal,1,600,0.05,13,8,0.11971759026500672,0.6892422565890997,0.8325292038588835,0.27434979725571673
0,0.0,replacement,1,600,0.1,10,4,0.28985450005199587,0.31419362595476663,0.76338615409752,0.22010072173310724
0,0.1,removal,1,1000,0.08,25,6,0.2961257717365178,0.9775863363662156,0.9195360326286224,0.15238964751788842
3,0.1,replacement,1,800,0.01,25,4,0.5148262400677781,0.8414553059766043,0.5974637190429228,0.3082303184975146
1,0.25,replacement,2,800,0.01,25,8,0.667779092403971,0.10948469921857784,0.604738566421537,0.29597911852529624
2,0.25,replacement,2,1000,0.01,13,7,0.4137885636388461,0.2643041559427213,0.7005291547146528,0.3298908073582375
3,0.2,removal,3,600,0.1,25,7,0.9722598318412412,0.013055882524682927,0.6746182316759612,0.3179750701456423
2,0.0,replacement,2,600,0.1,4,5,0.06207961450320476,0.8211525529936325,0.8181034153514222,0.34466134918699187
1,0.1,replacement,1,800,0.01,25,6,0.6221043911483155,0.7906562298791642,0.6665581604888577,0.2972490061648725
0,0.1,removal,3,1000,0.05,4,5,0.44561967347009834,0.9494035625417363,0.8495775986672714,0.27718779159516316
3,0.1,replacement,1,600,0.05,7,6,0.552283355226266,0.27983839121399035,0.8923717684734709,0.34210893265244324
0,0.25,replacement,3,600,0.08,25,5,0.12070688403424956,0.6590069035969939,0.6787017559691597,0.34150563495584185
0,0.2,removal,1,600,0.08,25,10,0.10796209004832003,0.830748598727435,0.8843575206047702,0.18714775399331918
0,0.1,replacement,2,1000,0.1,7,10,0.8589061447645028,0.025059197765320063,0.877295026074208,0.30483448053271467
1,0.1,removal,1,600,0.01,25,6,0.4828324751115398,0.8436560176610268,0.6221788419323604,0.30286335038960954
1,0.2,removal,3,1000,0.08,7,10,0.9571584153136354,0.592878024976371,0.9553130280299289,0.19556825538102685
0,0.25,removal,3,1000,0.05,25,8,0.38881711112941875,0.16409079067326227,0.838185969702589,0.2575796501946017
0,0.25,replacement,1,600,0.05,13,7,0.2609934295697416,0.5195177501888062,0.8466459973118474,0.22439982286763815
0,0.0,replacement,1,800,0.08,10,7,0.17085414569661683,0.5252937891224922,0.8845325120979669,0.18666977243270377
1,0.2,removal,2,1000,0.01,7,10,0.2816451497078256,0.020478372360625885,0.4540957293233211,0.19553060024139834
3,0.0,removal,1,800,0.08,4,7,0.908911731297086,0.13596436910608456,0.9081955726608778,0.2647956600705289
1,0.25,replacement,2,600,0.01,4,8,0.6001302320116313,0.646481933681931,0.6391968648637485,0.33278716096273575
3,0.25,removal,3,800,0.08,13,7,0.04679436820688099,0.2818193425431197,0.8487173273519159,0.3536041264627702
3,0.1,removal,3,600,0.08,10,8,0.477483321662314,0.565241584961724,0.9303440357509702,0.3845741224085252
2,0.25,replacement,1,800,0.01,7,10,0.9182545323907754,0.8265414664031618,0.747704827017047,0.2815043880748873
1,0.0,replacement,2,600,0.01,7,10,0.7104974742889723,0.6841137478350234,0.6705560541559468,0.3814296922829775
2,0.25,removal,1,600,0.01,4,5,0.7449641857630622,0.6529411097601416,0.6093024519356252,0.3078004121866361
0,0.0,removal,3,800,0.08,10,9,0.9233515723512913,0.6555813058335149,0.9287201778609402,0.14798584756947664
2,0.25,removal,2,600,0.08,10,7,0.07996814605402713,0.11441096000012485,0.7978451269308523,0.32462774231323666
