leaves,trees,FP_type,learn_rate,state,accuracy_train,accuracy_test,actual_test_size
8,1600,6,0.04,3,0.9476,0.5855,0.1985
6,1600,6,0.8,1,0.9957,0.3421,0.1974
4,1600,6,0.1,1,0.9862,0.5076,0.1974
10,1200,6,0.8,1,0.9957,0.4483,0.1974
4,400,6,0.6,2,0.9946,0.3711,0.2072
6,1600,6,0.04,2,0.9502,0.4154,0.2072
10,100,6,0.8,3,0.9656,0.5482,0.1985
10,1200,6,0.8,3,0.9951,0.5105,0.1985
10,1000,6,0.08,3,0.9591,0.577,0.1985
4,800,6,0.06,1,0.9307,0.5374,0.1974
10,800,6,0.4,1,0.9936,0.4686,0.1974
6,300,6,0.1,2,0.8935,0.4003,0.2072
10,1600,6,0.4,3,0.9949,0.5346,0.1985
6,500,6,0.08,1,0.913,0.5315,0.1974
4,100,6,0.14,1,0.8021,0.5703,0.1974
10,400,6,0.8,2,0.9956,0.213,0.2072
8,800,6,0.8,3,0.995,0.4904,0.1985
10,1000,6,0.4,2,0.9956,0.3206,0.2072
4,500,6,0.1,1,0.9355,0.5355,0.1974
6,600,6,0.02,3,0.789,0.5549,0.1985
8,1200,6,0.2,2,0.992,0.3739,0.2072
6,800,6,0.02,1,0.819,0.5542,0.1974
10,100,6,0.2,2,0.8502,0.3946,0.2072
10,400,6,0.06,1,0.8586,0.5503,0.1974
10,1200,6,0.4,1,0.9952,0.4646,0.1974
10,300,6,0.12,2,0.9056,0.4295,0.2072
10,200,6,0.08,1,0.8125,0.5553,0.1974
10,1600,6,0.08,2,0.9772,0.3982,0.2072
10,600,6,0.14,1,0.96,0.526,0.1974
4,1600,6,0.1,2,0.9867,0.3749,0.2072
4,800,6,0.4,3,0.9942,0.5197,0.1985
10,500,6,0.1,3,0.9323,0.5965,0.1985
10,600,6,0.08,1,0.9238,0.5514,0.1974
8,800,6,0.6,3,0.9948,0.5045,0.1985
4,400,6,0.12,3,0.9349,0.5863,0.1985
10,500,6,0.1,3,0.9323,0.5965,0.1985
10,400,6,0.08,2,0.8966,0.4153,0.2072
4,1200,6,0.6,1,0.9957,0.4529,0.1974
8,300,6,0.08,2,0.8705,0.4215,0.2072
4,400,6,0.8,2,0.9962,0.2558,0.2072
8,1600,6,0.04,2,0.9455,0.4336,0.2072
6,1600,6,0.08,3,0.9801,0.5706,0.1985
8,200,6,0.06,1,0.7888,0.5457,0.1974
10,1600,6,0.08,1,0.9763,0.5289,0.1974
10,1400,6,0.02,1,0.8726,0.5542,0.1974
6,1600,6,0.2,1,0.994,0.4858,0.1974
4,1200,6,0.1,1,0.9793,0.5122,0.1974
4,100,6,0.06,1,0.6976,0.4998,0.1974
4,800,6,0.8,3,0.995,0.4203,0.1985
6,600,6,0.08,3,0.9342,0.5779,0.1985
8,400,6,0.6,1,0.992,0.4444,0.1974
6,1600,6,0.2,1,0.994,0.4858,0.1974
6,300,6,0.1,3,0.8904,0.5793,0.1985
4,600,6,0.06,2,0.9091,0.4209,0.2072
6,800,6,0.2,2,0.9864,0.3949,0.2072
10,1600,6,0.14,1,0.988,0.4984,0.1974
8,400,6,0.02,2,0.7454,0.4104,0.2072
4,800,6,0.02,2,0.8298,0.414,0.2072
6,500,6,0.8,2,0.9963,0.2431,0.2072
6,500,6,0.4,2,0.992,0.3438,0.2072
4,200,6,0.08,1,0.8209,0.5444,0.1974
6,300,6,0.6,1,0.9901,0.4487,0.1974
6,800,6,0.12,1,0.9694,0.5135,0.1974
6,100,6,0.6,1,0.9506,0.4759,0.1974
4,100,6,0.8,3,0.9704,0.4767,0.1985
8,1200,6,0.6,2,0.9966,0.3112,0.2072
8,200,6,0.04,2,0.7447,0.3982,0.2072
4,400,6,0.06,2,0.8687,0.4185,0.2072
8,500,6,0.04,3,0.8422,0.5727,0.1985
6,400,6,0.02,2,0.7434,0.3906,0.2072
6,1600,6,0.8,2,0.9966,0.2432,0.2072
6,200,6,0.14,2,0.8903,0.4322,0.2072
4,500,6,0.8,2,0.9965,0.2517,0.2072
6,800,6,0.6,1,0.9955,0.4356,0.1974
4,600,6,0.1,2,0.9499,0.4155,0.2072
4,1200,6,0.14,1,0.9871,0.5208,0.1974
10,100,6,0.06,2,0.7151,0.4039,0.2072
8,200,6,0.8,1,0.988,0.389,0.1974
6,600,6,0.08,1,0.9289,0.5274,0.1974
6,1600,6,0.02,1,0.8921,0.5471,0.1974
8,800,6,0.12,1,0.9668,0.5168,0.1974
4,200,6,0.04,3,0.7372,0.5265,0.1985
4,800,6,0.06,1,0.9307,0.5374,0.1974
4,300,6,0.06,3,0.8307,0.5616,0.1985
6,400,6,0.6,3,0.9931,0.5139,0.1985
10,1000,6,0.2,1,0.9869,0.4844,0.1974
8,1000,6,0.6,3,0.995,0.5018,0.1985
10,600,6,0.2,2,0.9768,0.3655,0.2072
4,500,6,0.4,3,0.9912,0.5243,0.1985
8,1000,6,0.14,3,0.9818,0.5231,0.1985
6,1000,6,0.4,2,0.9961,0.3329,0.2072
6,100,6,0.06,3,0.7033,0.5142,0.1985
10,1600,6,0.6,3,0.9951,0.4501,0.1985
6,800,7,0.4,1,0.9428,-0.0756,0.1928
10,200,7,0.4,2,0.8506,0.196,0.2
6,300,7,0.1,1,0.7605,0.2467,0.1928
10,300,7,0.6,2,0.9091,0.1243,0.2
8,100,7,0.02,3,0.4124,0.2373,0.2113
6,400,7,0.02,3,0.5765,0.3272,0.2113
8,100,7,0.04,3,0.5046,0.2852,0.2113
10,200,7,0.12,3,0.6971,0.3682,0.2113
6,800,7,0.8,3,0.9501,0.0688,0.2113
8,800,7,0.8,3,0.9486,0.1011,0.2113
8,300,7,0.6,2,0.9121,0.0636,0.2
8,1000,7,0.12,2,0.8804,0.1994,0.2
6,1600,7,0.02,3,0.7306,0.3766,0.2113
6,500,7,0.6,2,0.9389,-0.0261,0.2
10,200,7,0.02,1,0.5296,0.1848,0.1928
6,800,7,0.14,2,0.8821,0.2011,0.2
10,300,7,0.08,2,0.7225,0.3188,0.2
6,1000,7,0.06,3,0.8046,0.3619,0.2113
8,1600,7,0.04,2,0.8282,0.2715,0.2
4,300,7,0.14,1,0.8036,0.254,0.1928
8,100,7,0.14,3,0.6403,0.3518,0.2113
6,100,7,0.2,2,0.7093,0.3207,0.2
8,600,7,0.4,3,0.9179,0.2597,0.2113
10,200,7,0.04,1,0.6036,0.1993,0.1928
8,1200,7,0.8,1,0.9621,-0.223,0.1928
10,200,7,0.2,3,0.7546,0.3749,0.2113
6,500,7,0.6,1,0.9422,-0.1105,0.1928
6,200,7,0.4,3,0.8425,0.3244,0.2113
10,1600,7,0.2,1,0.9322,0.0592,0.1928
8,200,7,0.12,3,0.6927,0.3644,0.2113
10,1000,7,0.4,3,0.9313,0.2037,0.2113
6,800,7,0.2,1,0.9105,0.1186,0.1928
10,400,7,0.08,1,0.7625,0.2343,0.1928
8,500,7,0.06,3,0.7254,0.3686,0.2113
8,200,7,0.12,3,0.6927,0.3644,0.2113
10,500,7,0.06,3,0.7205,0.3773,0.2113
10,500,7,0.6,2,0.932,0.0837,0.2
8,1000,7,0.4,2,0.9445,0.0873,0.2
8,1000,7,0.2,2,0.91,0.1298,0.2
6,1600,7,0.2,2,0.9337,0.063,0.2
6,600,7,0.8,3,0.9462,0.0945,0.2113
6,500,7,0.6,2,0.9389,-0.0261,0.2
10,200,7,0.12,1,0.7325,0.236,0.1928
10,100,7,0.02,3,0.4096,0.2395,0.2113
4,200,7,0.2,2,0.7875,0.2991,0.2
8,500,7,0.04,1,0.7096,0.2356,0.1928
10,200,7,0.8,2,0.9125,0.0247,0.2
6,500,7,0.1,2,0.8083,0.2792,0.2
8,300,7,0.6,3,0.9127,0.2755,0.2113
4,1600,7,0.2,2,0.9395,0.096,0.2
4,1200,7,0.1,3,0.8819,0.3212,0.2113
10,1200,7,0.8,2,0.9602,-0.0806,0.2
10,600,7,0.4,3,0.9132,0.2478,0.2113
4,1000,7,0.6,1,0.9589,-0.0489,0.1928
4,800,7,0.1,2,0.8559,0.2332,0.2
10,1400,7,0.8,2,0.9609,-0.0907,0.2
6,1400,7,0.06,1,0.8659,0.2104,0.1928
10,100,7,0.14,1,0.6719,0.2264,0.1928
10,1200,7,0.08,3,0.853,0.3546,0.2113
10,300,7,0.08,3,0.699,0.3719,0.2113
4,600,7,0.6,3,0.9413,0.1882,0.2113
4,800,7,0.06,2,0.8014,0.2884,0.2
6,1600,7,0.1,1,0.9078,0.1641,0.1928
6,800,7,0.06,1,0.8105,0.2265,0.1928
10,800,7,0.08,2,0.8284,0.2489,0.2
10,500,7,0.6,1,0.9357,-0.009,0.1928
10,1600,7,0.12,1,0.9058,0.1536,0.1928
6,300,7,0.4,3,0.8773,0.3127,0.2113
6,200,7,0.2,2,0.7894,0.2715,0.2
8,100,7,0.12,2,0.647,0.3504,0.2
4,1400,7,0.6,2,0.9603,-0.0547,0.2
8,1000,7,0.8,3,0.9511,0.0803,0.2113
10,1200,7,0.12,1,0.8881,0.1858,0.1928
10,600,7,0.2,2,0.8762,0.1353,0.2
10,1000,7,0.04,1,0.7847,0.2416,0.1928
10,200,7,0.06,3,0.621,0.3436,0.2113
10,400,7,0.1,1,0.7835,0.2332,0.1928
4,800,7,0.12,1,0.876,0.1651,0.1928
8,600,7,0.12,1,0.8442,0.2121,0.1928
8,1000,7,0.1,2,0.8676,0.2183,0.2
4,1400,7,0.14,1,0.923,0.141,0.1928
6,200,7,0.8,3,0.9082,0.1852,0.2113
10,200,7,0.6,3,0.8794,0.2771,0.2113
10,1000,7,0.8,3,0.9499,0.0654,0.2113
10,600,7,0.2,3,0.8676,0.3441,0.2113
6,200,7,0.06,1,0.6623,0.2314,0.1928
10,300,7,0.08,1,0.7355,0.2364,0.1928
4,1000,7,0.06,3,0.8142,0.3585,0.2113
4,600,7,0.8,1,0.957,-0.1563,0.1928
10,200,7,0.04,1,0.6036,0.1993,0.1928
6,1200,7,0.04,3,0.7842,0.3726,0.2113
6,300,7,0.08,2,0.7249,0.3289,0.2
10,1200,7,0.02,1,0.7317,0.2508,0.1928
10,400,7,0.6,3,0.9156,0.2334,0.2113
8,400,7,0.14,3,0.7987,0.364,0.2113
6,500,7,0.12,3,0.8112,0.3652,0.2113
8,1200,7,0.08,3,0.8533,0.3474,0.2113
10,500,7,0.02,3,0.6065,0.3437,0.2113
4,1600,7,0.02,1,0.7702,0.2369,0.1928
6,1400,7,0.12,1,0.9086,0.1656,0.1928
8,1000,8,0.1,1,0.9394,0.4328,0.1887
6,600,8,0.2,2,0.9601,0.4817,0.1949
10,1400,8,0.8,3,0.9931,0.1725,0.2015
6,1200,8,0.6,3,0.993,0.1889,0.2015
10,500,8,0.06,3,0.8342,0.4599,0.2015
6,500,8,0.6,2,0.9897,0.4352,0.1949
4,800,8,0.2,1,0.973,0.3767,0.1887
10,200,8,0.12,3,0.8088,0.4701,0.2015
4,200,8,0.2,1,0.8635,0.4046,0.1887
6,200,8,0.06,2,0.7371,0.4604,0.1949
8,800,8,0.06,3,0.8922,0.4491,0.2015
6,1200,8,0.06,3,0.9344,0.4404,0.2015
10,800,8,0.1,3,0.9327,0.4159,0.2015
6,400,8,0.04,1,0.7538,0.4131,0.1887
8,600,8,0.02,2,0.7356,0.4553,0.1949
4,100,8,0.6,3,0.9268,0.3095,0.2015
8,100,8,0.14,3,0.7473,0.4581,0.2015
10,600,8,0.8,2,0.9927,0.3901,0.1949
6,1000,8,0.2,2,0.9797,0.4701,0.1949
8,1400,8,0.8,2,0.994,0.3742,0.1949
8,400,8,0.6,1,0.9852,0.3165,0.1887
4,1400,8,0.08,1,0.9552,0.4448,0.1887
8,400,8,0.06,2,0.8136,0.4808,0.1949
8,800,8,0.08,3,0.9206,0.4493,0.2015
4,500,8,0.06,1,0.8325,0.4299,0.1887
4,600,8,0.2,3,0.9684,0.3766,0.2015
4,600,8,0.4,2,0.9875,0.4521,0.1949
6,800,8,0.08,2,0.9169,0.4955,0.1949
4,800,8,0.08,1,0.9158,0.4567,0.1887
4,600,8,0.02,2,0.7348,0.4608,0.1949
10,200,8,0.14,2,0.8194,0.4795,0.1949
6,800,8,0.08,1,0.9135,0.4454,0.1887
4,300,8,0.1,1,0.8384,0.4178,0.1887
10,1400,8,0.04,2,0.8985,0.4809,0.1949
8,500,8,0.8,1,0.9927,0.3412,0.1887
8,400,8,0.2,1,0.9326,0.4703,0.1887
8,200,8,0.12,3,0.8033,0.4715,0.2015
6,1400,8,0.2,1,0.9866,0.4351,0.1887
10,200,8,0.06,2,0.724,0.4434,0.1949
4,600,8,0.06,1,0.8572,0.4447,0.1887
6,1000,8,0.4,2,0.9921,0.4074,0.1949
10,1400,8,0.04,3,0.8982,0.4466,0.2015
8,600,8,0.06,2,0.8568,0.4962,0.1949
8,500,8,0.08,1,0.8557,0.4474,0.1887
4,500,8,0.2,3,0.9594,0.3899,0.2015
10,1600,8,0.1,1,0.9649,0.4439,0.1887
4,100,8,0.8,2,0.9519,0.4274,0.1949
8,1600,8,0.12,2,0.9751,0.5005,0.1949
10,1000,8,0.12,2,0.9528,0.4878,0.1949
8,800,8,0.12,2,0.9442,0.5037,0.1949
6,800,8,0.02,2,0.7673,0.4663,0.1949
10,600,8,0.6,3,0.99,0.2726,0.2015
6,1000,8,0.8,1,0.9945,0.3132,0.1887
8,1200,8,0.04,2,0.8894,0.4905,0.1949
6,1200,8,0.12,3,0.9732,0.3874,0.2015
4,500,8,0.8,2,0.9931,0.4046,0.1949
6,400,8,0.14,3,0.9128,0.4476,0.2015
6,1600,8,0.06,1,0.9439,0.458,0.1887
8,1000,8,0.4,1,0.991,0.4132,0.1887
6,500,8,0.8,1,0.9932,0.3167,0.1887
8,1000,8,0.08,1,0.9244,0.4531,0.1887
4,600,8,0.6,1,0.9924,0.2697,0.1887
10,300,8,0.8,2,0.9842,0.4018,0.1949
6,1000,8,0.14,1,0.9656,0.397,0.1887
10,1600,8,0.12,3,0.9773,0.3371,0.2015
10,200,8,0.1,1,0.7753,0.4266,0.1887
4,800,8,0.4,3,0.9902,0.2801,0.2015
10,1000,8,0.04,1,0.86,0.4602,0.1887
10,300,8,0.1,3,0.8346,0.4525,0.2015
6,1400,8,0.14,2,0.9778,0.4661,0.1949
8,100,8,0.06,2,0.6515,0.416,0.1949
4,400,8,0.02,2,0.6814,0.4381,0.1949
10,100,8,0.8,1,0.9316,0.3973,0.1887
10,1200,8,0.04,3,0.8813,0.4499,0.2015
4,600,8,0.12,2,0.9298,0.4864,0.1949
4,600,8,0.6,1,0.9924,0.2697,0.1887
8,300,8,0.02,2,0.6532,0.4195,0.1949
8,400,8,0.6,3,0.9841,0.228,0.2015
10,1200,8,0.04,3,0.8813,0.4499,0.2015
8,600,8,0.8,3,0.9925,0.2425,0.2015
8,1200,8,0.06,2,0.9223,0.5002,0.1949
6,1200,8,0.06,2,0.9232,0.4936,0.1949
10,1600,8,0.08,2,0.9551,0.4855,0.1949
4,1000,8,0.02,1,0.7839,0.4243,0.1887
4,1600,8,0.2,3,0.9899,0.3404,0.2015
6,1200,8,0.02,1,0.8042,0.4354,0.1887
6,600,8,0.1,1,0.9097,0.4415,0.1887
6,1600,8,0.12,3,0.9809,0.374,0.2015
10,600,8,0.14,1,0.9266,0.4447,0.1887
6,800,8,0.04,2,0.8535,0.4898,0.1949
10,200,8,0.12,3,0.8088,0.4701,0.2015
10,1600,8,0.06,1,0.937,0.4428,0.1887
8,800,8,0.12,3,0.9475,0.4087,0.2015
10,400,8,0.2,2,0.9309,0.4742,0.1949
4,200,8,0.12,2,0.8149,0.4815,0.1949
4,1400,8,0.2,1,0.9877,0.3694,0.1887
4,200,8,0.6,1,0.9631,0.3162,0.1887
10,300,8,0.02,1,0.6396,0.394,0.1887
4,600,8,0.14,3,0.9455,0.4155,0.2015
6,1000,8,0.14,3,0.9708,0.3969,0.2015
6,300,9,0.06,1,0.715,0.3761,0.2015
8,600,9,0.02,2,0.6367,0.4105,0.1954
8,1200,9,0.2,2,0.9627,0.4791,0.1954
6,800,9,0.2,1,0.9476,0.376,0.2015
4,100,9,0.06,2,0.5366,0.3437,0.1954
8,800,9,0.04,1,0.7886,0.402,0.2015
10,1600,9,0.1,3,0.946,0.3828,0.2026
6,800,9,0.1,2,0.8788,0.4517,0.1954
4,1000,9,0.4,1,0.9896,0.3466,0.2015
10,1600,9,0.12,2,0.9485,0.4769,0.1954
8,400,9,0.4,1,0.9398,0.3386,0.2015
4,600,9,0.14,1,0.8984,0.4201,0.2015
6,100,9,0.08,1,0.5996,0.3385,0.2015
10,400,9,0.8,2,0.972,0.4323,0.1954
10,500,9,0.6,3,0.9764,0.3069,0.2026
10,300,9,0.2,3,0.8627,0.3663,0.2026
4,600,9,0.8,3,0.9937,0.2775,0.2026
8,1000,9,0.04,2,0.7984,0.4701,0.1954
10,1000,9,0.2,3,0.9583,0.354,0.2026
10,200,9,0.06,3,0.6687,0.3437,0.2026
10,500,9,0.08,2,0.7845,0.4571,0.1954
10,1200,9,0.2,3,0.9668,0.3533,0.2026
8,1200,9,0.2,1,0.9659,0.3928,0.2015
6,1600,9,0.12,2,0.9597,0.495,0.1954
10,600,9,0.06,3,0.8051,0.3713,0.2026
4,1200,9,0.1,2,0.927,0.4738,0.1954
8,500,9,0.4,3,0.9628,0.3241,0.2026
4,500,9,0.8,2,0.9898,0.39,0.1954
6,400,9,0.4,1,0.9469,0.3372,0.2015
8,1200,9,0.04,2,0.8195,0.4831,0.1954
6,200,9,0.1,1,0.7419,0.3891,0.2015
4,200,9,0.4,1,0.9013,0.3593,0.2015
10,1000,9,0.6,2,0.9898,0.4558,0.1954
8,300,9,0.14,1,0.8196,0.3987,0.2015
10,600,9,0.2,3,0.9251,0.3587,0.2026
6,400,9,0.06,1,0.7543,0.3821,0.2015
8,400,9,0.4,1,0.9398,0.3386,0.2015
6,400,9,0.6,2,0.9725,0.4312,0.1954
6,1000,9,0.8,3,0.9964,0.2596,0.2026
8,600,9,0.06,3,0.8175,0.3767,0.2026
8,600,9,0.14,1,0.8929,0.4071,0.2015
4,800,9,0.1,2,0.8878,0.4737,0.1954
8,100,9,0.6,2,0.8437,0.4015,0.1954
8,300,9,0.2,3,0.876,0.3633,0.2026
4,1200,9,0.04,3,0.8512,0.3733,0.2026
8,800,9,0.06,2,0.8195,0.4729,0.1954
10,500,9,0.14,2,0.8515,0.4899,0.1954
10,1400,9,0.08,2,0.9024,0.4871,0.1954
4,1000,9,0.8,3,0.9967,0.2705,0.2026
8,1600,9,0.06,1,0.9065,0.4224,0.2015
6,500,9,0.6,2,0.98,0.429,0.1954
8,1400,9,0.2,1,0.9733,0.3894,0.2015
6,600,9,0.02,1,0.669,0.3676,0.2015
6,400,9,0.2,2,0.8826,0.4631,0.1954
8,800,9,0.2,3,0.9528,0.3795,0.2026
4,500,9,0.1,1,0.8494,0.4168,0.2015
6,100,9,0.06,1,0.5543,0.3153,0.2015
4,1200,9,0.1,3,0.9423,0.3865,0.2026
6,100,9,0.4,3,0.8284,0.3406,0.2026
10,200,9,0.02,3,0.5173,0.2767,0.2026
4,1200,9,0.12,2,0.9447,0.4811,0.1954
6,1000,9,0.1,3,0.9191,0.3874,0.2026
10,800,9,0.1,2,0.8713,0.4736,0.1954
10,800,9,0.2,2,0.9366,0.4974,0.1954
10,1200,9,0.08,3,0.9104,0.4025,0.2026
4,100,9,0.14,1,0.682,0.3765,0.2015
4,500,9,0.6,1,0.9811,0.4079,0.2015
4,1000,9,0.8,1,0.9951,0.3684,0.2015
4,300,9,0.06,3,0.7377,0.3442,0.2026
4,500,9,0.04,1,0.7309,0.3905,0.2015
8,1200,9,0.8,3,0.9965,0.2385,0.2026
6,400,9,0.02,3,0.6127,0.3184,0.2026
6,100,9,0.04,3,0.5245,0.2703,0.2026
10,1200,9,0.1,3,0.9247,0.3843,0.2026
8,200,9,0.14,1,0.772,0.3868,0.2015
8,1000,9,0.1,3,0.9165,0.3998,0.2026
6,1400,9,0.1,2,0.9352,0.4628,0.1954
10,300,9,0.2,1,0.8541,0.4101,0.2015
6,500,9,0.1,2,0.8259,0.4428,0.1954
8,100,9,0.02,2,0.4007,0.2409,0.1954
6,600,9,0.1,1,0.8695,0.4117,0.2015
8,300,9,0.6,3,0.9611,0.3148,0.2026
4,800,9,0.4,1,0.9855,0.3509,0.2015
8,800,9,0.6,2,0.988,0.3889,0.1954
4,1200,9,0.06,2,0.8801,0.473,0.1954
6,200,9,0.06,2,0.6297,0.4023,0.1954
8,300,9,0.04,3,0.6726,0.355,0.2026
8,1000,9,0.14,3,0.9452,0.3585,0.2026
10,800,9,0.14,2,0.9038,0.4945,0.1954
6,1200,9,0.6,1,0.9941,0.3154,0.2015
8,500,9,0.14,2,0.8622,0.486,0.1954
10,400,9,0.14,3,0.8562,0.3667,0.2026
10,600,9,0.08,2,0.8059,0.4667,0.1954
4,1000,9,0.04,3,0.8288,0.3679,0.2026
10,800,9,0.6,1,0.9875,0.3616,0.2015
10,100,9,0.1,3,0.6404,0.3443,0.2026
4,600,9,0.06,3,0.822,0.3672,0.2026
10,600,9,0.12,2,0.8539,0.4641,0.1954
8,1600,9,0.04,1,0.8655,0.4189,0.2015
8,500,9,0.12,2,0.8526,0.4954,0.1954
4,1600,10,0.08,1,0.9508,0.297,0.219
4,1600,10,0.06,1,0.928,0.3271,0.219
6,1200,10,0.12,3,0.9605,0.2011,0.2051
8,1600,10,0.12,3,0.9716,0.2054,0.2051
6,100,10,0.1,3,0.6832,0.2925,0.2051
4,400,10,0.8,2,0.9909,0.1606,0.1784
6,1400,10,0.8,3,0.9986,0.0767,0.2051
10,300,10,0.6,3,0.966,0.174,0.2051
6,1400,10,0.14,3,0.9755,0.2662,0.2051
8,1600,10,0.1,1,0.9552,0.2798,0.219
4,600,10,0.4,2,0.9849,0.301,0.1784
8,300,10,0.4,3,0.9452,0.2228,0.2051
4,200,10,0.06,2,0.6996,0.3561,0.1784
8,100,10,0.4,1,0.8221,0.3538,0.219
6,400,10,0.06,2,0.7953,0.3914,0.1784
10,300,10,0.6,2,0.9605,0.2719,0.1784
4,1000,10,0.4,2,0.9937,0.2759,0.1784
4,600,10,0.4,1,0.9838,0.2654,0.219
10,600,10,0.1,1,0.8704,0.3695,0.219
6,400,10,0.1,2,0.8561,0.3755,0.1784
8,600,10,0.08,3,0.8653,0.2808,0.2051
10,600,10,0.02,1,0.6776,0.4033,0.219
10,1000,10,0.2,1,0.9662,0.283,0.219
4,1000,10,0.06,1,0.8813,0.3503,0.219
10,600,10,0.04,1,0.7692,0.3832,0.219
4,1200,10,0.04,3,0.8691,0.2961,0.2051
4,600,10,0.06,2,0.8401,0.3872,0.1784
6,1000,10,0.2,3,0.9753,0.188,0.2051
6,500,10,0.12,1,0.8778,0.3506,0.219
6,600,10,0.14,2,0.9285,0.3653,0.1784
8,1000,10,0.4,3,0.9917,0.1599,0.2051
8,100,10,0.04,1,0.5194,0.387,0.219
8,1200,10,0.6,2,0.9966,0.2014,0.1784
8,300,10,0.02,2,0.6099,0.3432,0.1784
10,600,10,0.8,2,0.9928,0.1656,0.1784
4,1400,10,0.02,1,0.7951,0.3931,0.219
8,400,10,0.6,3,0.9784,0.095,0.2051
10,200,10,0.02,3,0.562,0.2634,0.2051
4,1200,10,0.2,2,0.9838,0.3188,0.1784
6,300,10,0.2,2,0.8957,0.3628,0.1784
10,400,10,0.8,2,0.9848,0.1922,0.1784
6,1000,10,0.1,2,0.9414,0.3471,0.1784
8,300,10,0.2,1,0.8731,0.3399,0.219
4,300,10,0.04,3,0.7026,0.2968,0.2051
8,200,10,0.1,3,0.772,0.3029,0.2051
10,800,10,0.04,2,0.8181,0.3951,0.1784
4,1400,10,0.4,3,0.997,0.0881,0.2051
6,200,10,0.06,2,0.7053,0.3732,0.1784
6,100,10,0.04,3,0.5552,0.2617,0.2051
4,800,10,0.14,1,0.9424,0.3252,0.219
8,100,10,0.08,3,0.645,0.2863,0.2051
6,400,10,0.04,1,0.7186,0.4031,0.219
10,1200,10,0.6,2,0.996,0.199,0.1784
4,500,10,0.04,2,0.7655,0.3932,0.1784
8,1400,10,0.14,1,0.9671,0.2912,0.219
8,800,10,0.12,1,0.9213,0.2959,0.219
10,300,10,0.6,1,0.9597,0.2486,0.219
6,600,10,0.02,3,0.7057,0.3004,0.2051
6,200,10,0.06,3,0.7001,0.2961,0.2051
8,600,10,0.04,2,0.79,0.3943,0.1784
10,600,10,0.2,1,0.9341,0.304,0.219
6,1400,10,0.2,2,0.9855,0.2942,0.1784
6,100,10,0.6,1,0.8738,0.16,0.219
4,600,10,0.02,3,0.7041,0.3033,0.2051
6,800,10,0.06,3,0.8682,0.2997,0.2051
8,400,10,0.8,3,0.987,0.0592,0.2051
4,200,10,0.06,1,0.6774,0.3896,0.219
10,1600,10,0.06,1,0.9147,0.3524,0.219
10,300,10,0.1,3,0.8152,0.3015,0.2051
6,400,10,0.02,3,0.6499,0.2912,0.2051
8,800,10,0.08,2,0.9005,0.3788,0.1784
4,1600,10,0.08,2,0.9584,0.3483,0.1784
4,1000,10,0.14,2,0.963,0.3395,0.1784
6,1200,10,0.06,2,0.9129,0.3927,0.1784
6,400,10,0.14,2,0.8909,0.3822,0.1784
4,1000,10,0.14,2,0.963,0.3395,0.1784
4,400,10,0.08,3,0.8249,0.2963,0.2051
10,800,10,0.1,1,0.8979,0.3495,0.219
8,1600,10,0.2,1,0.9864,0.2781,0.219
8,1400,10,0.14,1,0.9671,0.2912,0.219
10,500,10,0.08,1,0.8209,0.3849,0.219
10,1400,10,0.2,3,0.982,0.1358,0.2051
6,1000,10,0.08,2,0.9207,0.3799,0.1784
6,1200,10,0.8,3,0.9984,0.0786,0.2051
10,500,10,0.12,1,0.8658,0.359,0.219
4,800,10,0.12,1,0.9268,0.3089,0.219
4,1400,10,0.02,3,0.8043,0.302,0.2051
8,400,10,0.4,3,0.9629,0.2059,0.2051
8,100,10,0.6,2,0.8923,0.3195,0.1784
8,800,10,0.02,3,0.7344,0.2974,0.2051
10,1600,10,0.06,3,0.9286,0.2716,0.2051
4,800,10,0.12,2,0.9424,0.3816,0.1784
4,800,10,0.08,3,0.9003,0.2718,0.2051
4,1600,10,0.12,2,0.977,0.3518,0.1784
10,1000,10,0.14,3,0.9528,0.2285,0.2051
10,200,10,0.06,1,0.6775,0.4057,0.219
10,300,10,0.12,2,0.835,0.3895,0.1784
8,800,10,0.06,1,0.8502,0.3757,0.219
4,200,10,0.02,2,0.5582,0.3207,0.1784
8,300,10,0.06,2,0.7549,0.3815,0.1784
8,100,11,0.14,2,0.7033,0.4775,0.2072
8,800,11,0.6,2,0.9661,0.2548,0.2072
10,1200,11,0.6,3,0.9702,0.2496,0.1763
6,100,11,0.02,3,0.5042,0.3201,0.1763
4,1000,11,0.14,1,0.9319,0.3785,0.2015
8,800,11,0.02,1,0.736,0.4212,0.2015
8,300,11,0.06,3,0.764,0.3858,0.1763
4,600,11,0.06,2,0.8257,0.4969,0.2072
10,600,11,0.4,2,0.945,0.3231,0.2072
4,1600,11,0.4,3,0.97,0.3147,0.1763
6,300,11,0.8,1,0.9644,0.2869,0.2015
4,1600,11,0.12,3,0.9391,0.3656,0.1763
4,1000,11,0.12,1,0.9205,0.3932,0.2015
6,1000,11,0.08,3,0.8965,0.4035,0.1763
6,200,11,0.8,2,0.9425,0.3415,0.2072
8,1000,11,0.02,1,0.7586,0.4228,0.2015
6,1400,11,0.6,1,0.9764,0.2483,0.2015
10,1200,11,0.14,3,0.93,0.3756,0.1763
4,1000,11,0.06,3,0.8798,0.4112,0.1763
4,1600,11,0.12,1,0.9422,0.378,0.2015
8,400,11,0.8,2,0.9615,0.2976,0.2072
4,800,11,0.2,3,0.9367,0.3577,0.1763
4,1400,11,0.14,2,0.9384,0.4254,0.2072
