leaves,trees,FP_type,learn_rate,state,accuracy_train,accuracy_test,actual_test_size
8,400,4,0.2,2,0.8558,0.4967,0.1506
10,1400,4,0.6,2,0.8849,0.3314,0.1506
10,500,4,0.4,1,0.8788,0.3709,0.1818
10,400,4,0.2,1,0.8587,0.423,0.1818
4,1400,4,0.6,1,0.8876,0.2767,0.1818
10,400,4,0.6,1,0.8805,0.3604,0.1818
6,1400,4,0.14,1,0.8795,0.4054,0.1818
6,600,4,0.04,1,0.7984,0.3718,0.1818
4,500,4,0.1,2,0.839,0.4543,0.1506
6,400,4,0.14,1,0.8489,0.386,0.1818
8,1000,4,0.6,1,0.8867,0.3217,0.1818
6,1200,4,0.2,2,0.8772,0.4312,0.1506
4,1000,4,0.1,2,0.8624,0.4532,0.1506
4,300,4,0.6,3,0.8859,0.2863,0.2079
4,1200,4,0.08,3,0.8732,0.4347,0.2079
8,1400,4,0.12,2,0.872,0.4447,0.1506
8,400,4,0.02,1,0.7083,0.343,0.1818
8,500,4,0.14,2,0.8515,0.462,0.1506
10,200,4,0.4,1,0.8608,0.3849,0.1818
4,500,4,0.02,2,0.7137,0.4673,0.1506
10,1200,4,0.2,3,0.8868,0.3704,0.2079
10,600,4,0.1,2,0.8436,0.4719,0.1506
6,1200,5,0.04,2,0.8569,0.5306,0.2126
8,1600,5,0.2,3,0.8932,0.3093,0.2164
4,1000,5,0.08,3,0.8742,0.3345,0.2164
8,200,5,0.08,2,0.7951,0.5186,0.2126
10,300,5,0.1,2,0.8344,0.4973,0.2126
8,500,5,0.4,1,0.8804,0.4797,0.2343
4,500,5,0.8,3,0.8958,0.1861,0.2164
10,100,5,0.02,2,0.6015,0.3912,0.2126
8,600,5,0.04,3,0.82,0.3679,0.2164
10,500,5,0.1,3,0.8566,0.3587,0.2164
8,200,5,0.4,3,0.8729,0.2891,0.2164
8,1600,5,0.1,1,0.8767,0.469,0.2343
8,1600,5,0.14,3,0.8902,0.2977,0.2164
4,1200,5,0.6,3,0.8969,0.2014,0.2164
6,100,5,0.6,1,0.8557,0.417,0.2343
6,500,5,0.1,2,0.857,0.4728,0.2126
4,100,5,0.8,2,0.8734,0.3979,0.2126
8,600,5,0.06,1,0.8356,0.5089,0.2343
10,500,5,0.14,1,0.8594,0.5035,0.2343
10,1400,5,0.6,2,0.8946,0.3866,0.2126
4,100,5,0.06,2,0.7168,0.4435,0.2126
8,200,5,0.12,1,0.8123,0.4955,0.2343
6,600,5,0.04,1,0.8122,0.4912,0.2343
4,1400,5,0.12,2,0.8867,0.4496,0.2126
10,800,5,0.04,1,0.828,0.4998,0.2343
10,600,5,0.02,3,0.7641,0.3839,0.2164
6,600,5,0.6,1,0.885,0.3497,0.2343
8,600,5,0.1,1,0.8549,0.4848,0.2343
6,300,5,0.04,1,0.7642,0.4578,0.2343
10,200,5,0.6,3,0.883,0.2548,0.2164
10,1400,5,0.02,2,0.8287,0.5225,0.2126
10,600,5,0.14,3,0.8744,0.3234,0.2164
8,1600,5,0.02,3,0.8371,0.3767,0.2164
10,500,5,0.12,1,0.8538,0.5118,0.2343
8,800,5,0.6,3,0.8956,0.1725,0.2164
8,1400,5,0.02,3,0.8287,0.3784,0.2164
10,600,5,0.1,1,0.8544,0.5018,0.2343
6,600,5,0.12,1,0.862,0.5045,0.2343
10,600,5,0.14,1,0.8647,0.4975,0.2343
10,1000,5,0.12,1,0.8721,0.5026,0.2343
10,100,5,0.04,1,0.6795,0.3935,0.2343
8,1000,5,0.8,1,0.8872,0.2851,0.2343
6,1400,5,0.12,1,0.8784,0.4869,0.2343
6,800,5,0.4,3,0.8938,0.1767,0.2164
4,1200,5,0.04,3,0.8566,0.3819,0.2164
10,200,5,0.4,1,0.8646,0.4811,0.2343
8,400,5,0.2,2,0.8739,0.4784,0.2126
4,1200,5,0.4,2,0.8937,0.4375,0.2126
6,600,5,0.8,1,0.8862,0.3289,0.2343
4,800,5,0.8,1,0.8871,0.3507,0.2343
8,500,5,0.14,2,0.8697,0.4802,0.2126
8,1400,5,0.2,1,0.883,0.4829,0.2343
10,1400,5,0.1,2,0.8835,0.4957,0.2126
10,400,5,0.4,1,0.8776,0.4623,0.2343
6,600,5,0.2,1,0.8734,0.4635,0.2343
8,400,5,0.1,2,0.8497,0.5172,0.2126
10,1400,5,0.2,1,0.8824,0.4489,0.2343
8,1400,5,0.14,2,0.8876,0.4633,0.2126
8,1000,5,0.08,3,0.8729,0.3333,0.2164
4,1200,5,0.14,2,0.8873,0.4702,0.2126
10,1000,5,0.1,2,0.8776,0.4953,0.2126
10,600,5,0.2,1,0.8727,0.4694,0.2343
6,1600,5,0.02,1,0.8284,0.4981,0.2343
8,1200,5,0.02,2,0.8204,0.5122,0.2126
10,1600,5,0.2,1,0.8832,0.4423,0.2343
6,500,5,0.2,3,0.8799,0.3374,0.2164
8,200,5,0.4,3,0.8729,0.2891,0.2164
8,400,5,0.02,2,0.7416,0.4685,0.2126
8,1200,5,0.12,3,0.8842,0.3161,0.2164
8,200,5,0.08,2,0.7951,0.5186,0.2126
8,1000,5,0.12,3,0.8814,0.3283,0.2164
10,300,5,0.14,1,0.8406,0.5128,0.2343
4,1600,5,0.8,2,0.8951,0.3325,0.2126
4,400,5,0.12,1,0.8472,0.4879,0.2343
10,1200,5,0.2,1,0.8813,0.4525,0.2343
8,400,5,0.12,3,0.8568,0.3665,0.2164
8,1000,5,0.02,3,0.8033,0.3889,0.2164
6,1200,5,0.02,1,0.8123,0.4905,0.2343
10,100,5,0.04,1,0.6795,0.3935,0.2343
4,1600,5,0.14,1,0.8815,0.4783,0.2343
4,600,5,0.02,3,0.7612,0.3809,0.2164
8,1000,5,0.2,3,0.8892,0.3277,0.2164
4,1000,5,0.08,2,0.8736,0.4932,0.2126
4,200,5,0.8,1,0.8787,0.3747,0.2343
4,800,5,0.6,2,0.8939,0.4428,0.2126
6,600,5,0.4,2,0.8904,0.4236,0.2126
10,100,5,0.12,1,0.7616,0.4794,0.2343
10,600,5,0.04,1,0.813,0.4878,0.2343
4,500,5,0.12,2,0.8642,0.4711,0.2126
8,400,5,0.2,2,0.8739,0.4784,0.2126
8,400,5,0.4,1,0.8778,0.488,0.2343
8,300,5,0.6,1,0.8796,0.395,0.2343
4,600,5,0.12,1,0.8624,0.4822,0.2343
6,1200,5,0.12,1,0.8765,0.4915,0.2343
4,1600,5,0.06,1,0.8691,0.5124,0.2343
6,300,5,0.04,1,0.7642,0.4578,0.2343
6,1600,5,0.04,1,0.8585,0.5087,0.2343
8,1000,5,0.14,1,0.8748,0.4831,0.2343
10,300,5,0.8,2,0.8897,0.3071,0.2126
6,200,5,0.04,3,0.7333,0.3727,0.2164
6,400,6,0.08,3,0.8197,0.5478,0.207
4,500,6,0.02,3,0.7469,0.5008,0.207
10,300,6,0.1,3,0.8171,0.5499,0.207
6,200,6,0.06,1,0.7533,0.5295,0.1978
4,1000,6,0.8,1,0.8903,0.4179,0.1978
8,400,6,0.1,2,0.8442,0.3497,0.2329
8,500,6,0.06,1,0.8082,0.5465,0.1978
4,1200,6,0.02,1,0.7942,0.5319,0.1978
6,1600,6,0.04,2,0.8653,0.3426,0.2329
